s2id,longitude,latitude,label,sublabel,iso3
8fd4bb85,-79.64178933702219,0.996638739956634,Puerto Pesquero de Esmeraldas ,Esmeraldas,ECU
8fd4bb87,-79.64740355365572,0.9966565814071594,Puerto Pesquero de Esmeraldas ,Esmeraldas,ECU
8fd4bb89,-79.64740355365572,0.9919513413037399,Puerto Pesquero de Esmeraldas ,Esmeraldas,ECU
8fd4bb8b,-79.64740355365572,0.9872466475696788,Puerto Pesquero de Esmeraldas ,Esmeraldas,ECU
8fd4bb8d,-79.64178933702219,0.987228974502217,Puerto Pesquero de Esmeraldas ,Esmeraldas,ECU
8fd4bb8f,-79.64178933702219,0.9919335840493951,Puerto Pesquero de Esmeraldas ,Esmeraldas,ECU
8fd4bb91,-79.63617477072131,0.9919158161659889,Puerto Pesquero de Esmeraldas ,Esmeraldas,ECU
8fd4bb93,-79.63617477072131,0.9872112908560878,Puerto Pesquero de Esmeraldas ,Esmeraldas,ECU
8fd4bb9b,-79.63617477072131,0.9966208878266475,Puerto Pesquero de Esmeraldas ,Esmeraldas,ECU
8fd4bbed,-79.63617477072131,0.982507311965086,Puerto Pesquero de Esmeraldas ,Esmeraldas,ECU
8fd4bbf1,-79.64178933702219,0.9778213947605808,Puerto Pesquero de Esmeraldas ,Esmeraldas,ECU
8fd4bbf3,-79.64178933702219,0.9825249113832453,Puerto Pesquero de Esmeraldas ,Esmeraldas,ECU
8fd4bbf5,-79.64740355365572,0.982542500273126,Puerto Pesquero de Esmeraldas ,Esmeraldas,ECU
8fd4bbf7,-79.64740355365572,0.9778388994821852,Puerto Pesquero de Esmeraldas ,Esmeraldas,ECU
8fd4bc0b,-79.65301742046572,0.9825600786358322,Puerto Pesquero de Esmeraldas ,Esmeraldas,ECU
8fd4bc75,-79.65301742046572,0.987264310059583,Puerto Pesquero de Esmeraldas ,Esmeraldas,ECU
8fd4bc77,-79.65301742046572,0.9919690879301376,Puerto Pesquero de Esmeraldas ,Esmeraldas,ECU
8fd4bc79,-79.65301742046572,0.9966744121793437,Puerto Pesquero de Esmeraldas ,Esmeraldas,ECU
8fd4ecdf,-79.87168370335174,0.8751166278005121,Desembarcadero Sua,Esmeraldas,ECU
8fd4ece1,-79.87168370335174,0.8704222983492415,Desembarcadero Sua,Esmeraldas,ECU
8fd4ece3,-79.87168370335174,0.865728517395752,Desembarcadero Sua,Esmeraldas,ECU
8fd4ece5,-79.86608360104744,0.8657133999183565,Desembarcadero Sua,Esmeraldas,ECU
8fd4ecfb,-79.86608360104744,0.8610202494589401,Desembarcadero Sua,Esmeraldas,ECU
8fd4ecfd,-79.87168370335174,0.8610352850071743,Desembarcadero Sua,Esmeraldas,ECU
8fd4ecff,-79.87168370335174,0.8563426012505939,Desembarcadero Sua,Esmeraldas,ECU
8fd4ed01,-79.87728344961866,0.8563575457492464,Desembarcadero Sua,Esmeraldas,ECU
8fd4ed03,-79.87728344961866,0.8610503113757982,Desembarcadero Sua,Esmeraldas,ECU
8fd4ed05,-79.88288283969372,0.861065328565823,Desembarcadero Sua,Esmeraldas,ECU
8fd4ed07,-79.88288283969372,0.8563724811193094,Desembarcadero Sua,Esmeraldas,ECU
8fd4ed0f,-79.88848187342239,0.86108033657826,Desembarcadero Sua,Esmeraldas,ECU
8fd4ed11,-79.88848187342239,0.8657738144542161,Desembarcadero Sua,Esmeraldas,ECU
8fd4ed17,-79.88848187342239,0.8704678409225616,Desembarcadero Sua,Esmeraldas,ECU
8fd4ed19,-79.88288283969372,0.870452669342743,Desembarcadero Sua,Esmeraldas,ECU
8fd4ed1b,-79.88288283969372,0.865758724662665,Desembarcadero Sua,Esmeraldas,ECU
8fd4ed1d,-79.87728344961866,0.8657436256435161,Desembarcadero Sua,Esmeraldas,ECU
8fd4ed1f,-79.87728344961866,0.8704374884853104,Desembarcadero Sua,Esmeraldas,ECU
8fd4ed21,-79.87728344961866,0.8751318998340474,Desembarcadero Sua,Esmeraldas,ECU
8fd4ed23,-79.88288283969372,0.8751471625389189,Desembarcadero Sua,Esmeraldas,ECU
8fd50695,-80.02834145311249,0.4968994419086861,Desembarcadero Mompiche,Esmeraldas,ECU
8fd50697,-80.02275137812276,0.4968909163456786,Desembarcadero Mompiche,Esmeraldas,ECU
8fd50699,-80.0171609429385,0.49688238550319747,Desembarcadero Mompiche,Esmeraldas,ECU
8fd506a3,-80.0171609429385,0.5015347205540318,Desembarcadero Mompiche,Esmeraldas,ECU
8fd506a5,-80.0171609429385,0.5061876095123596,Desembarcadero Mompiche,Esmeraldas,ECU
8fd506ad,-80.0171609429385,0.515495048896424,Desembarcadero Mompiche,Esmeraldas,ECU
8fd506af,-80.0171609429385,0.5108410523144242,Desembarcadero Mompiche,Esmeraldas,ECU
8fd506b1,-80.02275137812276,0.5108498227845153,Desembarcadero Mompiche,Esmeraldas,ECU
8fd506b3,-80.02275137812276,0.5155038992609401,Desembarcadero Mompiche,Esmeraldas,ECU
8fd506b5,-80.02834145311249,0.5155127441482382,Desembarcadero Mompiche,Esmeraldas,ECU
8fd506b7,-80.02834145311249,0.5108585878268335,Desembarcadero Mompiche,Esmeraldas,ECU
8fd506b9,-80.02834145311249,0.5062049853039088,Desembarcadero Mompiche,Esmeraldas,ECU
8fd506bb,-80.02275137812276,0.5061963000973013,Desembarcadero Mompiche,Esmeraldas,ECU
8fd506bd,-80.02275137812276,0.5015433312631021,Desembarcadero Mompiche,Esmeraldas,ECU
8fd506bf,-80.02834145311249,0.5015519366432717,Desembarcadero Mompiche,Esmeraldas,ECU
8fd506c1,-80.03393116775428,0.5015605366951444,Desembarcadero Mompiche,Esmeraldas,ECU
8fd506c7,-80.03393116775428,0.5062136651327922,Desembarcadero Mompiche,Esmeraldas,ECU
8fd506c9,-80.03393116775428,0.5108673474419945,Desembarcadero Mompiche,Esmeraldas,ECU
8fd57f09,-80.06746187971406,0.03905951577589851,Desembarcadero La Chorrera ,Manabí,ECU
8fd57f0b,-80.07304906762899,0.03906018257543954,Desembarcadero La Chorrera ,Manabí,ECU
8fd57f0d,-80.07304906762899,0.043658159625029974,Desembarcadero La Chorrera ,Manabí,ECU
8fd57f0f,-80.06746187971406,0.04365741433310782,Desembarcadero La Chorrera ,Manabí,ECU
8fd57f11,-80.06746187971406,0.0482558729788845,Desembarcadero La Chorrera ,Manabí,ECU
8fd57f13,-80.07304906762899,0.04825669677273007,Desembarcadero La Chorrera ,Manabí,ECU
8fd57f15,-80.07304906762899,0.05285579395907944,Desembarcadero La Chorrera ,Manabí,ECU
8fd57f17,-80.06746187971406,0.05285489165377123,Desembarcadero La Chorrera ,Manabí,ECU
8fd57f69,-80.0842223585852,0.05285759688689031,Desembarcadero La Chorrera ,Manabí,ECU
8fd57f6b,-80.07863589397036,0.05285669570343102,Desembarcadero La Chorrera ,Manabí,ECU
8fd57f6d,-80.07863589397036,0.048257520054429015,Desembarcadero La Chorrera ,Manabí,ECU
8fd57f6f,-80.0842223585852,0.0482583428240401,Desembarcadero La Chorrera ,Manabí,ECU
8fd57f71,-80.0842223585852,0.04365964881889982,Desembarcadero La Chorrera ,Manabí,ECU
8fd57f73,-80.07863589397036,0.04365890445360959,Desembarcadero La Chorrera ,Manabí,ECU
8fd57f75,-80.07863589397036,0.039060848960436184,Desembarcadero La Chorrera ,Manabí,ECU
8fd57f77,-80.0842223585852,0.039061514930935945,Desembarcadero La Chorrera ,Manabí,ECU
8fd57f9f,-80.07863589397036,0.03446335363432885,Desembarcadero La Chorrera ,Manabí,ECU
8fd57fa1,-80.07304906762899,0.034462765683375834,Desembarcadero La Chorrera ,Manabí,ECU
902a7ad1,-80.24049588690045,-0.1404161515570309,Desembarcadero Don Juan,Manabí,ECU
902a7ad3,-80.24049588690045,-0.14502877528478716,Desembarcadero Don Juan,Manabí,ECU
902a7ad5,-80.23491961258279,-0.14502634682624477,Desembarcadero Don Juan,Manabí,ECU
902a7ad7,-80.23491961258279,-0.14041380033470793,Desembarcadero Don Juan,Manabí,ECU
902a7ad9,-80.23491961258279,-0.1358018129557998,Desembarcadero Don Juan,Manabí,ECU
902a7adb,-80.24049588690045,-0.1358040869512045,Desembarcadero Don Juan,Manabí,ECU
902a7add,-80.24049588690045,-0.13119258152772836,Desembarcadero Don Juan,Manabí,ECU
902a7adf,-80.23491961258279,-0.13119038474993755,Desembarcadero Don Juan,Manabí,ECU
902a7ae1,-80.23491961258279,-0.12657951577749496,Desembarcadero Don Juan,Manabí,ECU
902a7b1f,-80.22934297227118,-0.12657739486981523,Desembarcadero Don Juan,Manabí,ECU
902a7b21,-80.22934297227118,-0.13118818658520562,Desembarcadero Don Juan,Manabí,ECU
902a7b23,-80.2237659661175,-0.13118598703336873,Desembarcadero Don Juan,Manabí,ECU
902a7b25,-80.2237659661175,-0.13579726065774278,Desembarcadero Don Juan,Manabí,ECU
902a7b27,-80.22934297227118,-0.13579953752470242,Desembarcadero Don Juan,Manabí,ECU
902a7b29,-80.22934297227118,-0.14041144762793498,Desembarcadero Don Juan,Manabí,ECU
902a7b2b,-80.22934297227118,-0.145023916834489,Desembarcadero Don Juan,Manabí,ECU
902a7b2d,-80.2237659661175,-0.14502148530933864,Desembarcadero Don Juan,Manabí,ECU
902a7b2f,-80.2237659661175,-0.1404090934365365,Desembarcadero Don Juan,Manabí,ECU
902a7e51,-80.13448423719723,-0.04366632726728061,Desembaercadero Cabuyal,Manabí,ECU
902a7e53,-80.13448423719723,-0.03906749002094135,Desembaercadero Cabuyal,Manabí,ECU
902a7e55,-80.14006707613997,-0.03906815184909719,Desembaercadero Cabuyal,Manabí,ECU
902a7e57,-80.14006707613997,-0.043667067002610416,Desembaercadero Cabuyal,Manabí,ECU
902a7e59,-80.14006707613997,-0.048266542368277925,Desembaercadero Cabuyal,Manabí,ECU
902a7e5b,-80.13448423719723,-0.048265724716303075,Desembaercadero Cabuyal,Manabí,ECU
902a7e5d,-80.13448423719723,-0.052865682308514975,Desembaercadero Cabuyal,Manabí,ECU
902a7e5f,-80.14006707613997,-0.05286657788660299,Desembaercadero Cabuyal,Manabí,ECU
902a7e61,-80.14006707613997,-0.05746717349804545,Desembaercadero Cabuyal,Manabí,ECU
902a7e67,-80.13448423719723,-0.05746619998437922,Desembaercadero Cabuyal,Manabí,ECU
902a7e8b,-80.14564955167577,-0.057468146402782735,Desembaercadero Cabuyal,Manabí,ECU
902a7ef1,-80.15123166365211,-0.04826817613797284,Desembaercadero Cabuyal,Manabí,ECU
902a7ef3,-80.15123166365211,-0.05286836736230243,Desembaercadero Cabuyal,Manabí,ECU
902a7ef5,-80.14564955167577,-0.052867472904510444,Desembaercadero Cabuyal,Manabí,ECU
902a7ef7,-80.14564955167577,-0.048267359508814715,Desembaercadero Cabuyal,Manabí,ECU
902a7ef9,-80.14564955167577,-0.04366780627523869,Desembaercadero Cabuyal,Manabí,ECU
902a7efb,-80.15123166365211,-0.0436685450852192,Desembaercadero Cabuyal,Manabí,ECU
902a7eff,-80.14564955167577,-0.03906881326328216,Desembaercadero Cabuyal,Manabí,ECU
902bc143,-80.52995405997952,-0.8345415579813477,Puerto Pesquero de Crucita ,Manabí,ECU
902bc15d,-80.53551072044733,-0.8345550526160446,Puerto Pesquero de Crucita ,Manabí,ECU
902bc161,-80.54106700678489,-0.8392679416989841,Puerto Pesquero de Crucita ,Manabí,ECU
902bc163,-80.54106700678489,-0.8439678949324669,Puerto Pesquero de Crucita ,Manabí,ECU
902bc165,-80.53551072044733,-0.8439542572125057,Puerto Pesquero de Crucita ,Manabí,ECU
902bc167,-80.53551072044733,-0.8392543799040165,Puerto Pesquero de Crucita ,Manabí,ECU
