s2id,longitude,latitude,label,sublabel,iso3,source
8fafbcc1,-81.80330573688792,8.206160038994144,Puerto Remedios,Chiriquí,PAN,buffer
8e4df3f9,-78.21058572338487,7.535062241055161,Puerto Piña,Darién,PAN,buffer
8fa57659,-82.44548568741834,8.370858273023249,Puerto Pedregal,Chiriquí,PAN,buffer
8fa577ad,-82.42923118720384,8.375986631222549,Puerto Pedregal,Chiriquí,PAN,buffer
8facaf4b,-79.54067379603453,8.949869570462923,Chorrillo,Panamá,PAN,buffer
8facaf4f,-79.54629428274575,8.94458504237958,Chorrillo,Panamá,PAN,provided_points
8fad961b,-80.35194428106844,8.012235577080268,Boca Parita,Herrera,PAN,buffer
8e4df3e3,-78.20488781719231,7.524272719393536,Puerto Piña,Darién,PAN,buffer
8faca2cd,-79.70913681393978,8.872951490366777,Puerto Caimito,Panamá Oeste,PAN,provided_points
8faca8b3,-79.54629428274575,8.955473296189643,Chorrillo,Panamá,PAN,buffer
8facaa41,-79.44507258220837,9.012481863543316,Puerto Juan Díaz,Panamá,PAN,buffer
8fad900b,-80.2795195465483,7.865259284918921,Búcaro,Los Santos,PAN,buffer
8fad8151,-80.17913676480701,7.75016800680621,Búcaro,Los Santos,PAN,buffer
8fb269e5,-80.35194428106844,7.342084730180176,Búcaro,Los Santos,PAN,buffer
8facaed5,-79.51256616287992,8.94907111357696,Puerto Panamá,Panamá,PAN,buffer
8fadbde3,-80.36308101863455,8.034048796219336,Boca Parita,Herrera,PAN,provided_points
8e4df401,-78.20488781719231,7.5402256662800236,Puerto Piña,Darién,PAN,buffer
8fa57701,-82.42923118720384,8.365108689716507,Puerto Pedregal,Chiriquí,PAN,buffer
8fadc903,-80.50772367979694,8.242574343780156,Puerto Aguadulce,Coclé,PAN,buffer
8faca5ef,-79.5743915080736,8.939936169908425,La Boca,Panamá,PAN,buffer
8faca5fb,-79.56877275796117,8.945221349629389,La Boca,Panamá,PAN,buffer
8facaa73,-79.44507258220837,9.028824636655532,Puerto Juan Díaz,Panamá,PAN,buffer
8facbcc9,-79.67546938634801,8.861138155172569,Puerto Vacamonte,Panamá Oeste,PAN,provided_points
8fadc857,-80.49660624881408,8.23149877380198,Puerto Aguadulce,Coclé,PAN,buffer
8fae1169,-81.05062491272128,7.936344169699609,Puerto Mutis,Veraguas,PAN,buffer
8fb24275,-80.34080606681118,7.331175698257877,Búcaro,Los Santos,PAN,provided_points
8faca8c1,-79.53505296247408,8.971488890234541,Puerto Panamá,Panamá,PAN,buffer
8facaa6b,-79.44507258220837,9.017929073213873,Puerto Juan Díaz,Panamá,PAN,buffer
8facaf2b,-79.51818838226727,8.949230994441349,Puerto Panamá,Panamá,PAN,buffer
8facbd31,-79.70913681393978,8.862070146027053,Puerto Caimito,Panamá Oeste,PAN,buffer
8fb24271,-80.33523640630077,7.3257219597920855,Búcaro,Los Santos,PAN,buffer
8fa50367,-82.82905513620963,8.269206579655629,Puerto Armuelles,Chiriquí,PAN,buffer
8fa576ff,-82.43464977719417,8.365212310456592,Puerto Pedregal,Chiriquí,PAN,provided_points
8faca349,-79.6698569203932,8.877303151917909,Puerto Vacamonte,Panamá Oeste,PAN,buffer
8facbcad,-79.65863093729601,8.866110545303567,Puerto Vacamonte,Panamá Oeste,PAN,buffer
8fae1143,-81.05614575727921,7.936463026273525,Puerto Mutis,Veraguas,PAN,buffer
8fafbcc9,-81.80330573688792,8.217000522578566,Puerto Remedios,Chiriquí,PAN,buffer
8e54a3d5,-79.06733024322057,9.115734586375975,Puerto Coquira,Panamá,PAN,buffer
8fad8143,-80.16797581669991,7.744545449987653,Búcaro,Los Santos,PAN,buffer
8e4df157,-78.1991896022672,7.529435334977029,Puerto Piña,Darién,PAN,provided_points
8faca601,-79.5631536602154,8.955951230627232,La Boca,Panamá,PAN,buffer
8faca8d9,-79.51818838226727,8.965563690696865,Puerto Panamá,Panamá,PAN,buffer
8facaa5d,-79.43381882628826,9.012157265642626,Puerto Juan Díaz,Panamá,PAN,buffer
8facbcb1,-79.66424410399053,8.860826743466895,Puerto Vacamonte,Panamá Oeste,PAN,provided_points
8fad8167,-80.16239479631659,7.749780427160376,Búcaro,Los Santos,PAN,provided_points
8fadbdd1,-80.35751283451334,8.055476141196374,Boca Parita,Herrera,PAN,buffer
8fa5031d,-82.86137012263605,8.275220156023227,Puerto Armuelles,Chiriquí,PAN,buffer
8faca8c5,-79.5294317822214,8.965883732090312,Puerto Panamá,Panamá,PAN,buffer
8facbca5,-79.65863093729601,8.855231634945621,Puerto Vacamonte,Panamá Oeste,PAN,buffer
8fadbe0b,-80.36864883328118,8.03956871204108,Boca Parita,Herrera,PAN,buffer
8fa5036f,-82.83444205019033,8.27473890908154,Puerto Armuelles,Chiriquí,PAN,provided_points
8faca2cb,-79.71474682239443,8.87310667919588,Puerto Caimito,Panamá Oeste,PAN,buffer
8faca8d5,-79.51818838226727,8.954674843466123,Puerto Panamá,Panamá,PAN,provided_points
8facbd2d,-79.70352645394627,8.86735543519304,Puerto Caimito,Panamá Oeste,PAN,buffer
8e54a233,-79.06168083856709,9.126461447628568,Puerto Coquira,Panamá,PAN,provided_points
8faca8c7,-79.53505296247408,8.966043610429953,Puerto Panamá,Panamá,PAN,buffer
8facaa79,-79.43381882628826,9.033947633562113,Puerto Juan Díaz,Panamá,PAN,buffer
8facbcc1,-79.67546938634801,8.850259460974717,Puerto Vacamonte,Panamá Oeste,PAN,buffer
8fad8161,-80.16239479631659,7.755145005317406,Búcaro,Los Santos,PAN,buffer
8fad83e1,-80.16797581669991,7.760639446200146,Búcaro,Los Santos,PAN,buffer
8fad83fd,-80.17913676480701,7.76089810032571,Búcaro,Los Santos,PAN,buffer
8fadc9a7,-80.49660624881408,8.253123727289385,Puerto Aguadulce,Coclé,PAN,buffer
8fafbcd1,-81.8142380364605,8.217223128131856,Puerto Remedios,Chiriquí,PAN,buffer
8fadc8f9,-80.50216515092168,8.231630596855746,Puerto Aguadulce,Coclé,PAN,buffer
8fa5033d,-82.85060019367077,8.26415612713557,Puerto Armuelles,Chiriquí,PAN,buffer
8fa50369,-82.83444205019033,8.269303007152303,Puerto Armuelles,Chiriquí,PAN,buffer
8faca8b9,-79.54067379603453,8.96620339387813,Puerto Panamá,Panamá,PAN,buffer
8facaf59,-79.55753421499304,8.93945964596485,La Boca,Panamá,PAN,buffer
8fad9007,-80.2795195465483,7.854510393515307,Búcaro,Los Santos,PAN,buffer
8fadbc2d,-80.35751283451334,8.066257694745872,Boca Parita,Herrera,PAN,buffer
8fadc9ad,-80.49104697362388,8.242178369581213,Puerto Aguadulce,Coclé,PAN,buffer
8fafbcd7,-81.81970357486155,8.217334307729953,Puerto Remedios,Chiriquí,PAN,buffer
8e4df153,-78.19349107877542,7.534598072202484,Puerto Piña,Darién,PAN,buffer
8fa5764d,-82.43464977719417,8.381530019395463,Puerto Pedregal,Chiriquí,PAN,buffer
8facaa5f,-79.42819143245887,9.01199482333766,Puerto Juan Díaz,Panamá,PAN,buffer
8facaf33,-79.5294317822214,8.949550471919501,Puerto Panamá,Panamá,PAN,buffer
8fb2426d,-80.34080606681118,7.320508492601112,Búcaro,Los Santos,PAN,buffer
8faca5ff,-79.5631536602154,8.950506631063691,La Boca,Panamá,PAN,buffer
8fad900f,-80.28509288745333,7.860013929058132,Búcaro,Los Santos,PAN,buffer
8fa577b1,-82.42381217413993,8.3813223031781,Puerto Pedregal,Chiriquí,PAN,buffer
8fad8157,-80.17913676480701,7.755532846670893,Búcaro,Los Santos,PAN,buffer
8fad83dd,-80.16239479631659,7.765875402851131,Búcaro,Los Santos,PAN,buffer
8faca2c9,-79.71474682239443,8.878548021599185,Puerto Caimito,Panamá Oeste,PAN,buffer
8fad8163,-80.15681341191653,7.755015562457384,Búcaro,Los Santos,PAN,buffer
8fae1141,-81.05614575727921,7.931072730782384,Puerto Mutis,Veraguas,PAN,buffer
8fafbcb7,-81.7978389759949,8.216889096597797,Puerto Remedios,Chiriquí,PAN,buffer
8facbccb,-79.67546938634801,8.86657808081267,Puerto Vacamonte,Panamá Oeste,PAN,provided_points
8facbd4b,-79.72035647915453,8.867820725386181,Puerto Caimito,Panamá Oeste,PAN,buffer
8fadbddd,-80.35751283451334,8.044696213954905,Boca Parita,Herrera,PAN,buffer
8fadbe1d,-80.37978335354741,8.023663586202243,Boca Parita,Herrera,PAN,buffer
8fae1119,-81.05062491272128,7.914785764496615,Puerto Mutis,Veraguas,PAN,buffer
8fafbccf,-81.80877209042286,8.217111866418993,Puerto Remedios,Chiriquí,PAN,provided_points
8fa50321,-82.86137012263605,8.264348140705758,Puerto Armuelles,Chiriquí,PAN,buffer
8faca353,-79.65863093729601,8.871550578810277,Puerto Vacamonte,Panamá Oeste,PAN,buffer
8fadbe79,-80.36864883328118,8.055738505419615,Boca Parita,Herrera,PAN,buffer
8e4df15b,-78.19349107877542,7.523963618105764,Puerto Piña,Darién,PAN,buffer
8fa50311,-82.85060019367077,8.275027896912988,Puerto Armuelles,Chiriquí,PAN,buffer
8facaa61,-79.42819143245887,9.017441748421557,Puerto Juan Díaz,Panamá,PAN,buffer
8facaf2f,-79.52381025543345,8.943947220762409,Puerto Panamá,Panamá,PAN,buffer
8fad8165,-80.15681341191653,7.749651071646051,Búcaro,Los Santos,PAN,buffer
8e4df3fd,-78.20488781719231,7.5295899512593545,Puerto Piña,Darién,PAN,buffer
8faca8d1,-79.52381025543345,8.960279049735702,Puerto Panamá,Panamá,PAN,provided_points
8faca927,-79.51256616287992,8.96540352762319,Puerto Panamá,Panamá,PAN,buffer
8facaf47,-79.54067379603453,8.938982270871769,Chorrillo,Panamá,PAN,buffer
8fad8145,-80.17355647291416,7.744674555966042,Búcaro,Los Santos,PAN,buffer
8fad8147,-80.17355647291416,7.739310631251037,Búcaro,Los Santos,PAN,buffer
8fad900d,-80.28509288745333,7.8653886666065285,Búcaro,Los Santos,PAN,provided_points
