s2id,longitude,latitude,label,sublabel,iso3
92a689cb,-48.09772082156334,-0.7576658459472542,Vigia,Pará,BRA
92a689cd,-48.092758001182574,-0.7576069613708172,Vigia,Pará,BRA
92a6810d,-48.13743980517532,-0.8687996776515344,Vigia,Pará,BRA
92a68113,-48.13743980517532,-0.8652236507702988,Vigia,Pará,BRA
92a68115,-48.13743980517532,-0.8616480409491796,Vigia,Pará,BRA
92a6812d,-48.12750732309604,-0.8472181539141987,Vigia,Pará,BRA
92a68131,-48.132473336169824,-0.850857627345076,Vigia,Pará,BRA
92a68133,-48.132473336169824,-0.8472839635547103,Vigia,Pará,BRA
92a68135,-48.13743980517532,-0.8473497728700323,Vigia,Pará,BRA
92a68137,-48.13743980517532,-0.8509237141486524,Vigia,Pará,BRA
92a68139,-48.13743980517531,-0.8544980726081626,Vigia,Pará,BRA
92a6813b,-48.132473336169824,-0.85443170828497,Vigia,Pará,BRA
92a6813f,-48.13743980517532,-0.8580728482183998,Vigia,Pará,BRA
92a68141,-48.14240673007061,-0.8581394897603645,Vigia,Pará,BRA
92a68143,-48.14737411081368,-0.8582061309672901,Vigia,Pará,BRA
92a68145,-48.14737411081368,-0.85463080025933,Vigia,Pará,BRA
92a68147,-48.14240673007061,-0.8545644366005589,Vigia,Pará,BRA
92a68149,-48.14240673007061,-0.8509898006228342,Vigia,Pará,BRA
92a6814b,-48.14240673007061,-0.8474155818573621,Vigia,Pará,BRA
92a6814d,-48.14737411081367,-0.8474813905138951,Vigia,Pará,BRA
92a6814f,-48.14737411081368,-0.8510558867648057,Vigia,Pará,BRA
92a68151,-48.15234194736249,-0.8511219725717496,Vigia,Pará,BRA
92a68153,-48.152341947362494,-0.8475471988368263,Vigia,Pará,BRA
92a68157,-48.15731023967493,-0.8511880580408484,Vigia,Pará,BRA
92a68159,-48.15731023967492,-0.8547635265646822,Vigia,Pará,BRA
92a6815b,-48.15234194736249,-0.8546971635816476,Vigia,Pará,BRA
92a6815d,-48.15234194736249,-0.8582727718363354,Vigia,Pará,BRA
92a6815f,-48.15731023967493,-0.8583394123646597,Vigia,Pará,BRA
92a68161,-48.15731023967493,-0.8619157154105683,Vigia,Pará,BRA
92a68165,-48.15234194736249,-0.8654252399592407,Vigia,Pará,BRA
92a68167,-48.152341947362494,-0.8618487973056079,Vigia,Pará,BRA
92a68169,-48.14737411081368,-0.8617818788584877,Vigia,Pará,BRA
92a6816b,-48.14240673007061,-0.8617149600720609,Vigia,Pará,BRA
92a6816d,-48.14240673007061,-0.8652908475054376,Vigia,Pará,BRA
92a6816f,-48.14737411081368,-0.8653580439027062,Vigia,Pará,BRA
92a68171,-48.14737411081367,-0.8689346260697075,Vigia,Pará,BRA
92a68173,-48.14240673007061,-0.8688671520302638,Vigia,Pará,BRA
92a68175,-48.14240673007061,-0.8724438736162898,Vigia,Pará,BRA
92a68177,-48.14737411081368,-0.8725116253292351,Vigia,Pará,BRA
92a6817b,-48.15234194736249,-0.8690020997669896,Vigia,Pará,BRA
92a686ad,-48.15234194736249,-0.8439728424070426,Vigia,Pará,BRA
92a686b1,-48.14737411081368,-0.8403336498635281,Vigia,Pará,BRA
92a686b3,-48.14737411081368,-0.8439073115367564,Vigia,Pará,BRA
92a686b5,-48.14240673007061,-0.8438417803342931,Vigia,Pará,BRA
92a686b7,-48.14240673007061,-0.8402683960837595,Vigia,Pará,BRA
92a686b9,-48.14240673007061,-0.8366954291358725,Vigia,Pará,BRA
92a686bb,-48.14737411081368,-0.8367604055243288,Vigia,Pará,BRA
92a686c5,-48.132473336169824,-0.8365654753820556,Vigia,Pará,BRA
92a686c7,-48.13743980517532,-0.8366304524208584,Vigia,Pará,BRA
92a686c9,-48.13743980517532,-0.840203141976021,Vigia,Pará,BRA
92a686cb,-48.13743980517532,-0.843776248802447,Vigia,Pará,BRA
92a686cd,-48.132473336169824,-0.8437107169440096,Vigia,Pará,BRA
92a686cf,-48.13247333616983,-0.8401378875430923,Vigia,Pará,BRA
92a686d1,-48.12750732309605,-0.840072632787754,Vigia,Pará,BRA
92a686d3,-48.12750732309605,-0.8436451847617733,Vigia,Pará,BRA
92a46157,-48.476226976060246,-1.3187468485040608,Belém,Pará,BRA
92a46159,-48.476226976060246,-1.3223934863324007,Belém,Pará,BRA
92a4615f,-48.47622697606024,-1.326040539353088,Belém,Pará,BRA
92a46161,-48.476226976060246,-1.329688007532857,Belém,Pará,BRA
92a46163,-48.476226976060246,-1.33333589083842,Belém,Pará,BRA
92a4617d,-48.476226976060246,-1.3369841892364696,Belém,Pará,BRA
92a4617f,-48.47622697606024,-1.3406329026936772,Belém,Pará,BRA
92a46181,-48.476226976060246,-1.3442820311766943,Belém,Pará,BRA
92a46187,-48.476226976060246,-1.3479315746521523,Belém,Pará,BRA
92a46189,-48.476226976060246,-1.3515815330866603,Belém,Pará,BRA
92a4618b,-48.476226976060246,-1.355231906446808,Belém,Pará,BRA
92a461f5,-48.476226976060246,-1.3588826946991637,Belém,Pará,BRA
92a461f7,-48.476226976060246,-1.362533897810276,Belém,Pará,BRA
92a461f9,-48.476226976060246,-1.366185515746673,Belém,Pará,BRA
92a461ff,-48.47622697606024,-1.3698375484748602,Belém,Pará,BRA
92a46201,-48.481224800598426,-1.3699433061826891,Belém,Pará,BRA
92a46203,-48.48122480059843,-1.3662909917150006,Belém,Pará,BRA
92a46205,-48.486223078023755,-1.366396466838646,Belém,Pará,BRA
92a46207,-48.486223078023755,-1.3700490630435305,Belém,Pará,BRA
92a46209,-48.491221808291186,-1.3701548190527904,Belém,Pará,BRA
92a4620b,-48.49622099135556,-1.370260574205877,Belém,Pará,BRA
92a4620f,-48.491221808291186,-1.3665019411130293,Belém,Pará,BRA
92a46211,-48.491221808291186,-1.3628494780559135,Belém,Pará,BRA
92a46217,-48.491221808291186,-1.3591974299149594,Belém,Pará,BRA
92a46219,-48.48622307802376,-1.35909251901947,Belém,Pará,BRA
92a4621b,-48.486223078023755,-1.3627442854861234,Belém,Pará,BRA
92a4621d,-48.481224800598426,-1.362639092069388,Belém,Pará,BRA
92a4621f,-48.481224800598426,-1.3589876072793527,Belém,Pará,BRA
92a46221,-48.48122480059843,-1.3553365373783754,Belém,Pará,BRA
92a46223,-48.486223078023755,-1.3554411674721747,Belém,Pará,BRA
92a46225,-48.48622307802376,-1.3517902308777046,Belém,Pará,BRA
92a46229,-48.481224800598426,-1.3480356423774102,Belém,Pará,BRA
92a4622b,-48.481224800598426,-1.3443858173442802,Belém,Pará,BRA
92a4622d,-48.486223078023755,-1.3444896026810065,Belém,Pará,BRA
92a4622f,-48.486223078023755,-1.3481397092695064,Belém,Pará,BRA
92a46231,-48.491221808291186,-1.3482437753239211,Belém,Pará,BRA
92a46233,-48.491221808291186,-1.3445933871823652,Belém,Pará,BRA
92a4623b,-48.491221808291186,-1.3518945785154983,Belém,Pará,BRA
92a4623d,-48.491221808291186,-1.3555457967236628,Belém,Pará,BRA
92a463c1,-48.49622099135556,-1.330098643546247,Belém,Pará,BRA
92a463c3,-48.491221808291186,-1.329995985784303,Belém,Pará,BRA
92a463c5,-48.49122180829119,-1.3336447133918503,Belém,Pará,BRA
92a463cd,-48.491221808291186,-1.3409434141242431,Belém,Pará,BRA
92a463cf,-48.491221808291186,-1.3372938561829473,Belém,Pará,BRA
92a463d1,-48.486223078023755,-1.3371906346967006,Belém,Pará,BRA
92a463d5,-48.481224800598426,-1.3407364073339223,Belém,Pará,BRA
92a463d7,-48.481224800598426,-1.3370874123797136,Belém,Pará,BRA
92a463d9,-48.481224800598426,-1.3334388325150108,Belém,Pará,BRA
92a463dd,-48.486223078023755,-1.329893327191784,Belém,Pará,BRA
92a463df,-48.481224800598426,-1.3297906677731497,Belém,Pará,BRA
92a463e1,-48.481224800598426,-1.326142918187445,Belém,Pará,BRA
92a463e3,-48.481224800598426,-1.3224955837911918,Belém,Pará,BRA
92a463e5,-48.486223078023755,-1.3225976804329225,Belém,Pará,BRA
92a463e7,-48.486223078023755,-1.3262452962024427,Belém,Pará,BRA
92a463e9,-48.491221808291186,-1.3263476733936357,Belém,Pará,BRA
92a463eb,-48.49622099135555,-1.3264500497565774,Belém,Pará,BRA
92a463ed,-48.49622099135556,-1.3228018712474672,Belém,Pará,BRA
92a463ef,-48.491221808291186,-1.3226997762531592,Belém,Pará,BRA
92a463f1,-48.491221808291186,-1.3190522943961625,Belém,Pará,BRA
92a463f3,-48.49622099135556,-1.3191541080522131,Belém,Pará,BRA
92a463f5,-48.49622099135556,-1.3155067602040915,Belém,Pará,BRA
92a463f7,-48.491221808291186,-1.3154052278559143,Belém,Pará,BRA
92a463f9,-48.486223078023755,-1.3153036946864527,Belém,Pará,BRA
92a463fb,-48.486223078023755,-1.318950479916506,Belém,Pará,BRA
92a463fd,-48.481224800598426,-1.3188486646176647,Belém,Pará,BRA
92a463ff,-48.481224800598426,-1.315202160700116,Belém,Pará,BRA
92a46401,-48.481224800598426,-1.3115560720717798,Belém,Pará,BRA
92a46403,-48.481224800598426,-1.3079103987658678,Belém,Pará,BRA
92a46405,-48.486223078023755,-1.308011370218382,Belém,Pará,BRA
92a46407,-48.48622307802376,-1.3116573247760053,Belém,Pará,BRA
92a46409,-48.491221808291186,-1.311758576665664,Belém,Pará,BRA
92a4640b,-48.49622099135556,-1.3118598277363585,Belém,Pará,BRA
92a4640d,-48.49622099135556,-1.3082133106822498,Belém,Pará,BRA
92a4640f,-48.491221808291186,-1.308112340858638,Belém,Pará,BRA
92a46411,-48.491221808291186,-1.3044665204680437,Belém,Pará,BRA
92a46413,-48.49622099135555,-1.30456720907498,Belém,Pará,BRA
92a46415,-48.49622099135555,-1.3009215229477424,Belém,Pará,BRA
92a46417,-48.491221808291186,-1.3008211155270677,Belém,Pará,BRA
92a46419,-48.486223078023755,-1.3007207072943874,Belém,Pará,BRA
92a4641b,-48.486223078023755,-1.3043658310467827,Belém,Pará,BRA
92a4641d,-48.481224800598426,-1.3042651408155717,Belém,Pará,BRA
92a4641f,-48.481224800598426,-1.300620298254063,Belém,Pará,BRA
92a46421,-48.481224800598426,-1.2969758711144912,Belém,Pará,BRA
92a46423,-48.48622307802376,-1.2970759989943526,Belém,Pará,BRA
92a46425,-48.486223078023755,-1.2934317061798166,Belém,Pará,BRA
92a46427,-48.481224800598426,-1.2933318594299876,Belém,Pará,BRA
92a46429,-48.481224800598426,-1.289688263233661,Belém,Pará,BRA
92a4642b,-48.481224800598426,-1.2860450825586005,Belém,Pará,BRA
92a4642d,-48.486223078023755,-1.2861443671396895,Belém,Pará,BRA
92a4642f,-48.486223078023755,-1.2897878288838966,Belém,Pará,BRA
92a46431,-48.491221808291186,-1.2898873937334048,Belém,Pará,BRA
92a46433,-48.491221808291186,-1.2862436509223552,Belém,Pará,BRA
92a46435,-48.49622099135556,-1.2863429339022847,Belém,Pará,BRA
92a46437,-48.49622099135555,-1.2899869577778604,Belém,Pará,BRA
92a46439,-48.49622099135556,-1.2936313972660405,Belém,Pará,BRA
92a4643b,-48.491221808291186,-1.2935315521266133,Belém,Pará,BRA
92a4643d,-48.491221808291186,-1.2971761260688757,Belém,Pará,BRA
92a4643f,-48.49622099135556,-1.2972762523337116,Belém,Pará,BRA
92a46441,-48.50122062717168,-1.2973763777845118,Belém,Pará,BRA
92a46447,-48.50122062717168,-1.293731241593761,Belém,Pará,BRA
92a4646b,-48.50122062717168,-1.3010219295520509,Belém,Pará,BRA
92a4646d,-48.50122062717168,-1.304667896863218,Belém,Pará,BRA
92a465cd,-48.491221808291186,-1.2826003237265466,Belém,Pará,BRA
92a465d3,-48.486223078023755,-1.2825013209802705,Belém,Pará,BRA
92a465d5,-48.481224800598426,-1.2824023174378736,Belém,Pará,BRA
92a4665f,-48.4562402076794,-1.2819072879345168,Belém,Pará,BRA
92a46661,-48.46123622021892,-1.2820062953930509,Belém,Pará,BRA
92a46663,-48.4662326858255,-1.2821053020769488,Belém,Pará,BRA
92a46665,-48.466232685825496,-1.2784637955819926,Belém,Pará,BRA
92a46667,-48.46123622021892,-1.2783650699154154,Belém,Pará,BRA
92a46669,-48.46123622021892,-1.274724259936305,Belém,Pará,BRA
92a4666f,-48.466232685825496,-1.274822704616033,Belém,Pará,BRA
92a46671,-48.471229604454265,-1.2749211485213383,Belém,Pará,BRA
92a46679,-48.476226976060246,-1.2786612445808334,Belém,Pará,BRA
92a4667b,-48.471229604454265,-1.2785625204718931,Belém,Pará,BRA
92a4667d,-48.471229604454265,-1.282204307981916,Belém,Pará,BRA
92a4667f,-48.476226976060246,-1.2823033131036563,Belém,Pará,BRA
92a46681,-48.476226976060246,-1.285945797183399,Belém,Pará,BRA
92a46683,-48.476226976060246,-1.2895886967870211,Belém,Pará,BRA
92a46685,-48.471229604454265,-1.2894891295482986,Belém,Pará,BRA
92a46687,-48.471229604454265,-1.2858465110183952,Belém,Pará,BRA
92a46689,-48.4662326858255,-1.2857472240678982,Belém,Pará,BRA
92a4668b,-48.46123622021892,-1.2856479363362157,Belém,Pará,BRA
92a4668d,-48.46123622021892,-1.2892899927118908,Belém,Pará,BRA
92a4668f,-48.4662326858255,-1.2893895615218154,Belém,Pará,BRA
92a46691,-48.466232685825496,-1.2930323144056552,Belém,Pará,BRA
92a46693,-48.46123622021892,-1.2929324644870404,Belém,Pará,BRA
92a46697,-48.4662326858255,-1.2966754826863518,Belém,Pará,BRA
92a46699,-48.471229604454265,-1.2967756129561452,Belém,Pará,BRA
92a4669b,-48.471229604454265,-1.2931321635385733,Belém,Pará,BRA
92a4669d,-48.47622697606024,-1.2932320118814622,Belém,Pará,BRA
92a4669f,-48.476226976060246,-1.2968757424336403,Belém,Pará,BRA
92a466f3,-48.4562402076794,-1.289190423122844,Belém,Pará,BRA
92a466f5,-48.4562402076794,-1.2855486478276534,Belém,Pará,BRA
92a48909,-48.50622071569435,-1.4033742583613702,Belém,Pará,BRA
92a4890b,-48.50122062717168,-1.4032659680223527,Belém,Pará,BRA
92a4890d,-48.50122062717168,-1.4069235570081835,Belém,Pará,BRA
92a4890f,-48.506220715694354,-1.4070321293774453,Belém,Pará,BRA
92a48911,-48.506220715694354,-1.4106904149967143,Belém,Pará,BRA
92a48913,-48.50122062717168,-1.4105815605670116,Belém,Pará,BRA
92a48915,-48.50122062717168,-1.4142399786650564,Belém,Pará,BRA
92a48917,-48.506220715694354,-1.4143491151853893,Belém,Pará,BRA
92a48935,-48.50122062717168,-1.428877795773076,Belém,Pará,BRA
92a48937,-48.50122062717167,-1.425217719856379,Belém,Pará,BRA
92a48939,-48.50122062717168,-1.421558058343572,Belém,Pará,BRA
92a4893d,-48.506220715694354,-1.4180082299096606,Belém,Pará,BRA
92a4893f,-48.50122062717168,-1.4178988112685167,Belém,Pará,BRA
92a48941,-48.49622099135555,-1.417789391731335,Belém,Pará,BRA
92a48943,-48.49122180829119,-1.4176799713028705,Belém,Pará,BRA
92a48945,-48.491221808291186,-1.421338654068877,Belém,Pará,BRA
92a48947,-48.49622099135555,-1.4214483566530416,Belém,Pará,BRA
92a48949,-48.49622099135555,-1.425107735982334,Belém,Pará,BRA
92a4894b,-48.49622099135556,-1.4287675296853584,Belém,Pará,BRA
92a4894d,-48.491221808291186,-1.4286572626993002,Belém,Pará,BRA
92a4894f,-48.49122180829119,-1.4249977512123029,Belém,Pará,BRA
92a48951,-48.486223078023755,-1.424887765551062,Belém,Pará,BRA
92a48953,-48.486223078023755,-1.4285469948196927,Belém,Pará,BRA
92a4895b,-48.486223078023755,-1.421228950595844,Belém,Pará,BRA
92a4895d,-48.486223078023755,-1.4175705499878777,Belém,Pará,BRA
92a48965,-48.486223078023755,-1.410254991948955,Belém,Pará,BRA
92a48967,-48.486223078023755,-1.413912563760982,Belém,Pará,BRA
92a48969,-48.491221808291186,-1.4140217029481106,Belém,Pará,BRA
92a4896b,-48.49622099135555,-1.4141308412510487,Belém,Pará,BRA
92a4896d,-48.49622099135556,-1.4104727052459969,Belém,Pará,BRA
92a4896f,-48.491221808291186,-1.4103638490384025,Belém,Pará,BRA
92a48971,-48.491221808291186,-1.4067064096075306,Belém,Pará,BRA
92a48973,-48.49622099135555,-1.4068149837499726,Belém,Pará,BRA
92a48975,-48.49622099135556,-1.4031576767967473,Belém,Pará,BRA
92a48977,-48.491221808291186,-1.4030493846892609,Belém,Pará,BRA
92a48979,-48.486223078023755,-1.4029410917045968,Belém,Pará,BRA
92a4897b,-48.486223078023755,-1.4065978345855743,Belém,Pará,BRA
92a48983,-48.486223078023755,-1.3992847633397572,Belém,Pará,BRA
92a48985,-48.48622307802376,-1.3956288495247726,Belém,Pará,BRA
92a4898d,-48.486223078023755,-1.3883182656791222,Belém,Pará,BRA
92a4898f,-48.486223078023755,-1.3919733502933358,Belém,Pará,BRA
92a48991,-48.49122180829119,-1.3920807973473934,Belém,Pará,BRA
92a48993,-48.491221808291186,-1.3884254308167605,Belém,Pará,BRA
92a48995,-48.49622099135556,-1.388532595086563,Belém,Pará,BRA
92a48997,-48.49622099135555,-1.3921882435312811,Belém,Pará,BRA
92a48999,-48.49622099135556,-1.3958443066536812,Belém,Pará,BRA
92a4899b,-48.491221808291186,-1.3957365785254794,Belém,Pará,BRA
92a4899d,-48.491221808291186,-1.3993927743173362,Belém,Pará,BRA
92a4899f,-48.49622099135556,-1.3995007844200733,Belém,Pará,BRA
92a489a1,-48.50122062717168,-1.3996087936432784,Belém,Pará,BRA
92a489a3,-48.50122062717168,-1.395952033904698,Belém,Pará,BRA
92a489a7,-48.506220715694354,-1.3997168019822557,Belém,Pará,BRA
92a489bd,-48.50122062717168,-1.3922956888403313,Belém,Pará,BRA
92a489bf,-48.50122062717168,-1.3886397584838743,Belém,Pará,BRA
92a489c1,-48.50122062717168,-1.3849842428690038,Belém,Pará,BRA
92a489c3,-48.50122062717168,-1.3813291420293754,Belém,Pará,BRA
92a489dd,-48.50122062717168,-1.3776744559986256,Belém,Pará,BRA
92a489e1,-48.49622099135556,-1.37391414875757,Belém,Pará,BRA
92a489e3,-48.491221808291186,-1.3738081118416603,Belém,Pará,BRA
92a489e5,-48.491221808291186,-1.3774618194460808,Belém,Pará,BRA
92a489e7,-48.49622099135555,-1.3775681381550808,Belém,Pará,BRA
92a489e9,-48.49622099135556,-1.3812225423648246,Belém,Pará,BRA
92a489eb,-48.49622099135555,-1.3848773613531946,Belém,Pará,BRA
92a489ed,-48.491221808291186,-1.38477047896724,Belém,Pará,BRA
92a489ef,-48.491221808291186,-1.381115941832474,Belém,Pará,BRA
92a489f1,-48.486223078023755,-1.381009340436954,Belém,Pará,BRA
92a489f3,-48.486223078023755,-1.384663595715784,Belém,Pará,BRA
92a489f5,-48.481224800598426,-1.384556711603468,Belém,Pará,BRA
92a489f7,-48.481224800598426,-1.380902738182895,Belém,Pará,BRA
92a489f9,-48.481224800598426,-1.377249179450189,Belém,Pará,BRA
92a489fb,-48.486223078023755,-1.3773554998762447,Belém,Pará,BRA
92a489fd,-48.486223078023755,-1.3737020740672463,Belém,Pará,BRA
92a489ff,-48.481224800598426,-1.3735960354389327,Belém,Pará,BRA
92a48a01,-48.476226976060246,-1.3734899959613247,Belém,Pará,BRA
92a48a03,-48.476226976060246,-1.3771428581725318,Belém,Pará,BRA
92a48a1d,-48.476226976060246,-1.3807961350749265,Belém,Pará,BRA
92a48d83,-48.44125488891166,-1.482454544490715,Belém,Pará,BRA
92a48d85,-48.446249541981,-1.482569057394698,Belém,Pará,BRA
92a48d87,-48.446249541981,-1.4862326493768367,Belém,Pará,BRA
92a48d89,-48.451244648251816,-1.4863474441150146,Belém,Pará,BRA
92a48d8b,-48.4562402076794,-1.4864622379619463,Belém,Pará,BRA
92a48d8d,-48.45624020767941,-1.4827980805456116,Belém,Pará,BRA
92a48d8f,-48.451244648251816,-1.4826835694146514,Belém,Pará,BRA
92a48d91,-48.451244648251816,-1.4790201082731935,Belém,Pará,BRA
92a48d93,-48.4562402076794,-1.479134336718221,Belém,Pará,BRA
92a48d95,-48.4562402076794,-1.4754710065138994,Belém,Pará,BRA
92a48d97,-48.451244648251816,-1.475357060724759,Belém,Pará,BRA
92a48d99,-48.446249541981,-1.4752431140511306,Belém,Pará,BRA
92a48d9b,-48.446249541981,-1.478905878941427,Belém,Pará,BRA
92a48d9d,-48.44125488891166,-1.47879164872787,Belém,Pará,BRA
92a48d9f,-48.44125488891166,-1.475129166497953,Belém,Pará,BRA
92a48da1,-48.44125488891166,-1.471467097835042,Belém,Pará,BRA
92a48da3,-48.446249541981,-1.4715807627578972,Belém,Pará,BRA
92a48da5,-48.446249541981,-1.4679188250957922,Belém,Pará,BRA
92a48da7,-48.44125488891166,-1.467805442773197,Belém,Pará,BRA
92a48db9,-48.4562402076794,-1.4681455871108535,Belém,Pará,BRA
92a48dbb,-48.451244648251816,-1.4680322065433156,Belém,Pará,BRA
92a48dbd,-48.451244648251816,-1.471694426803441,Belém,Pará,BRA
92a48dbf,-48.4562402076794,-1.4718080899667494,Belém,Pará,BRA
92a48dc1,-48.461236220218915,-1.4719217522428931,Belém,Pará,BRA
92a48dc3,-48.466232685825496,-1.4720354136269445,Belém,Pará,BRA
92a48dc5,-48.466232685825496,-1.4683723455863098,Belém,Pará,BRA
92a48dc7,-48.46123622021892,-1.4682589667934909,Belém,Pará,BRA
92a48dd9,-48.476226976060246,-1.4685991004828236,Belém,Pará,BRA
92a48ddb,-48.471229604454265,-1.468485723484394,Belém,Pará,BRA
92a48ddd,-48.471229604454265,-1.472149074113972,Belém,Pará,BRA
92a48ddf,-48.476226976060246,-1.4722627336990457,Belém,Pará,BRA
92a48de1,-48.476226976060246,-1.4759267807267638,Belém,Pará,BRA
92a48de3,-48.47622697606024,-1.4795912415318646,Belém,Pará,BRA
92a48de5,-48.471229604454265,-1.479477016683333,Belém,Pará,BRA
92a48de7,-48.471229604454265,-1.475812838524987,Belém,Pará,BRA
92a48de9,-48.4662326858255,-1.4756988954189554,Belém,Pará,BRA
92a48deb,-48.46123622021892,-1.475584951413612,Belém,Pará,BRA
92a48ded,-48.46123622021892,-1.4792485642715554,Belém,Pará,BRA
92a48def,-48.466232685825496,-1.4793627909282443,Belém,Pará,BRA
92a48df1,-48.4662326858255,-1.4830271001206932,Belém,Pará,BRA
92a48df3,-48.46123622021892,-1.482912590782614,Belém,Pará,BRA
92a48df5,-48.46123622021892,-1.4865770309126551,Belém,Pará,BRA
92a48df7,-48.466232685825496,-1.486691822962162,Belém,Pará,BRA
92a48df9,-48.471229604454265,-1.4868066141054883,Belém,Pará,BRA
92a48dfb,-48.471229604454265,-1.4831416085548823,Belém,Pará,BRA
92a48dfd,-48.476226976060246,-1.4832561160802131,Belém,Pará,BRA
92a48dff,-48.476226976060246,-1.4869214043376535,Belém,Pará,BRA
92a48e01,-48.481224800598426,-1.4870361936536758,Belém,Pará,BRA
92a48e03,-48.486223078023755,-1.487150982048571,Belém,Pará,BRA
92a48e05,-48.48622307802376,-1.4834851283844186,Belém,Pará,BRA
92a48e07,-48.481224800598426,-1.4833706226917147,Belém,Pará,BRA
92a48e09,-48.481224800598426,-1.479705465468882,Belém,Pará,BRA
92a48e0b,-48.481224800598426,-1.4760407220193397,Belém,Pará,BRA
92a48e0d,-48.486223078023755,-1.4761546623977695,Belém,Pará,BRA
92a48e0f,-48.486223078023755,-1.4798196884894277,Belém,Pará,BRA
92a48e11,-48.491221808291186,-1.47993391058854,Belém,Pará,BRA
92a48e13,-48.491221808291186,-1.4762686018571043,Belém,Pará,BRA
92a48e15,-48.49622099135556,-1.4763825403923962,Belém,Pará,BRA
92a48e17,-48.49622099135555,-1.480048131761259,Belém,Pará,BRA
92a48e19,-48.49622099135556,-1.4837141369935385,Belém,Pará,BRA
92a48e1b,-48.491221808291186,-1.4835996331533503,Belém,Pará,BRA
92a48e1d,-48.491221808291186,-1.4872657695173566,Belém,Pará,BRA
92a48e1f,-48.49622099135556,-1.4873805560550457,Belém,Pará,BRA
