s2id,longitude,latitude,label,sublabel,iso3,source
91ab849f,-78.56324606322335,-9.160013568245606,Chimbote,Ancash,PER,buffer
91ac7fd7,-78.65405762769936,-8.977967012107728,Puerto de Santa,Ancash,PER,buffer
9033f727,-80.59105672330692,-3.625692221453716,Caleta Cruz,Tumbes,PER,provided_points
9033f87d,-80.6743052517464,-3.686652692260473,Zorritos,Tumbes,PER,buffer
90364441,-81.27665983925206,-4.568556792959951,Talara,Piura,PER,provided_points
90369283,-81.12788137622398,-4.180331795497247,Los Organos,Piura,PER,buffer
904971c9,-81.0395820602062,-5.808968084325458,Bajovar,Piura,PER,buffer
90497c4f,-80.86268638260181,-5.769651843662834,Parachique,Piura,PER,provided_points
90497e59,-80.85161733509145,-5.712194992519856,Mata Cavallo,Piura,PER,provided_points
9049e0b3,-81.1499406332156,-5.07972055354143,Paita,Piura,PER,buffer
9049e17d,-81.07822525412026,-5.047839422244057,Paita,Piura,PER,provided_points
9049e1e5,-81.08926267167176,-5.006826815145918,Colán,Piura,PER,buffer
9105b791,-77.02478102703611,-12.160798466517958,CHORRILLOS,Lima,PER,buffer
9105b793,-77.02478102703611,-12.155198512527608,CHORRILLOS,Lima,PER,provided_points
9105cc53,-77.13988779525347,-12.003889363137128,Callao,Callao,PER,provided_points
9105cd27,-77.1801490325828,-12.000161786860387,Callao,Callao,PER,provided_points
91073773,-77.76523459147029,-10.789739780704537,Puerto Supe,Lima,PER,buffer
91074961,-77.83386930252856,-10.676261282120425,PARAMONGA,Lima,PER,buffer
911013a7,-76.21024996856063,-13.480259557128688,TAMBO DE MORA,Ica,PER,buffer
91106367,-76.24501526125825,-13.810330337178373,Paracas,Ica,PER,buffer
911064d9,-76.25660169241425,-13.760012116183658,Puerto Pisco,Ica,PER,buffer
91415ad5,-72.13865127621506,-17.006036766743495,MATARANI,Arequipa,PER,buffer
91aa3917,-78.23337425751168,-9.936224401044823,Culebras,Ancash,PER,buffer
91aa393b,-78.23337425751168,-9.947205870027759,Culebras,Ancash,PER,provided_points
91ab818b,-78.63136243191893,-9.096861029985284,Chimbote,Ancash,PER,buffer
91ab8463,-78.55188885988402,-9.137881412480763,Chimbote,Ancash,PER,provided_points
91ab9a13,-78.48940148342176,-9.25023220600624,Samanco,Ancash,PER,buffer
91ac8077,-78.65973062273464,-8.983575159359578,Puerto de Santa,Ancash,PER,buffer
91ace38d,-78.90336274801486,-8.406059600165639,Morin,,PER,buffer
91ad18d1,-78.9825542428949,-8.235808635310033,Salaverry,La Libertad,PER,buffer
9033923b,-80.37978335354741,-3.5035907304574425,Puerto Pizarro,Tumbes,PER,buffer
9033f6fd,-80.58550381086421,-3.6456522171151837,Caleta Cruz,Tumbes,PER,buffer
9033f889,-80.67985213635151,-3.6817004718022606,Zorritos,Tumbes,PER,buffer
90361dff,-81.07270596240932,-4.996315050238972,Colán,Piura,PER,buffer
903645a7,-81.3096828359454,-4.553644888715242,TALARA,Piura,PER,buffer
903645d7,-81.30417998891726,-4.589316003249504,TALARA,Piura,PER,buffer
90369287,-81.12236558691285,-4.175204001740597,Los Organos,Piura,PER,buffer
90369405,-81.08374415725615,-4.093797874156987,Máncora,Piura,PER,buffer
904964c7,-80.92353873671905,-5.838405741725368,DPA Galileo,Piura,PER,buffer
904970d3,-81.0230148751185,-5.7461538097605205,PE PUB,Piura,PER,buffer
9049e0b9,-81.1444264042952,-5.06934361549833,Paita,Piura,PER,provided_points
9049e77f,-81.16096791953314,-5.121097499854346,Yacila,Piura,PER,buffer
904cfab7,-79.92766511885918,-6.833762966077904,Pimentel,Lambayeque,PER,buffer
91059fdb,-76.7942402930693,-12.469170569533134,Pucusana,Lima,PER,buffer
9105b7bb,-77.04205405845197,-12.16161750960351,Muelle Pescadores,Lima,PER,buffer
9105cc41,-77.12838208656159,-12.0201369861573,Callao,Callao,PER,provided_points
9105d259,-77.14564023377827,-11.925870144825582,LA PAMPILLA OIL TERMINAL,Callao,PER,buffer
9105d27d,-77.14564023377827,-11.948231665990535,Callao,Callao,PER,buffer
91074bd1,-77.84530425867788,-10.687771370887937,PARAMONGA,Lima,PER,provided_points
91107b2b,-76.2739794595238,-13.76099342170464,PISCO,Ica,PER,buffer
91107b5f,-76.29135496684046,-13.801624398124213,PISCO,Ica,PER,provided_points
913fec5b,-73.71542149279826,-16.216149754696822,La Punta,Arequipa,PER,buffer
91415777,-72.00237001891533,-17.050554472602027,MOLLENDO,Arequipa,PER,buffer
91415b21,-72.12087903749135,-16.998747243300176,MATARANI,Arequipa,PER,provided_points
91aa165d,-78.1763936585603,-10.082542892681415,Huarney,Ancash,PER,buffer
91ab8171,-78.60298621424032,-9.085090228266269,Chimbote,Ancash,PER,buffer
91ab836d,-78.58595663922803,-9.155291020078586,Chimbote,Ancash,PER,buffer
91ab83ef,-78.58027947447005,-9.111574082688502,Chimbote,Ancash,PER,buffer
91ab8421,-78.5405303813989,-9.099437521573488,Chimbote,Ancash,PER,buffer
91ab86a7,-78.55188885988402,-9.094357775171735,Chimbote,Ancash,PER,buffer
91ab9a5d,-78.5007656838446,-9.234254104171892,Samanco,Ancash,PER,buffer
9033f70f,-80.60216142117324,-3.6458273304634874,Caleta Cruz,Tumbes,PER,buffer
90369299,-81.13891178505997,-4.175391493702744,Los Organos,Piura,PER,buffer
9036a385,-80.9345978084416,-3.945748257144734,Cancas,Tumbes,PER,buffer
9036a47b,-80.9345978084416,-3.9306304489558257,Cancas,Tumbes,PER,buffer
904970c7,-81.01196814921566,-5.756400110157094,PE PUB,Piura,PER,buffer
90497c59,-80.86822033211524,-5.780161615353914,Parachique,Piura,PER,buffer
90497c5b,-80.86822033211524,-5.774950999434162,Parachique,Piura,PER,provided_points
9049e111,-81.10581588114546,-5.053366384781474,Paita,Piura,PER,provided_points
9049e17f,-81.07822525412026,-5.042692359916075,Paita,Piura,PER,buffer
9104330d,-77.23189342202994,-12.024935777949533,Callao,Callao,PER,buffer
9104336f,-77.22614516322724,-12.035863895966628,Callao,Callao,PER,buffer
9105755f,-76.80577756368156,-12.48096581312977,Pucusana,Lima,PER,buffer
9105ba53,-76.96718648356558,-12.25328365443906,CONCHAN,Lima,PER,provided_points
9105cb73,-77.15714427832445,-12.066244609229312,Callao,Callao,PER,buffer
9105cd9d,-77.14564023377827,-11.970597990892433,Callao,Callao,PER,provided_points
911064a9,-76.2623945322442,-13.79998605409601,PISCO,Ica,PER,buffer
91107afb,-76.30872820959226,-13.751624590741894,PISCO,Ica,PER,buffer
91107ba9,-76.32030911097979,-13.769267929948917,PISCO,Ica,PER,buffer
9116897d,-75.24498915780177,-15.232190905907908,San Nicolas,Ica,PER,provided_points
914111fd,-72.43469111818773,-16.713801938688174,Quilca,Arequipa,PER,buffer
91415b05,-72.10310571582626,-16.99145714730738,Matarani,Arequipa,PER,buffer
91445a95,-71.35571645466193,-17.683165126906005,Lisas,Moquegua,PER,buffer
91445b61,-71.35571645466193,-17.61495539429933,Ilo,Moquegua,PER,buffer
91ab81a3,-78.62001290692866,-9.074746900638436,Chimbote,Ancash,PER,buffer
91abbbe1,-78.38706678028123,-9.459621117160097,Casma,Ancash,PER,buffer
91ac7fdb,-78.6483843109371,-8.983224020411896,Puerto de Santa,Ancash,PER,buffer
91ac7fdf,-78.65405762769936,-8.988832646004639,Puerto de Santa,Ancash,PER,provided_points
91ad18a7,-79.01647361360466,-8.231359164196771,SALAVERRY,La Libertad,PER,provided_points
9033923f,-80.38535005886553,-3.508637014664171,Puerto Pizarro,Tumbes,PER,buffer
90339253,-80.40204795375159,-3.493844196171194,Puerto Pizarro,Tumbes,PER,buffer
90361e01,-81.07822525412026,-4.99639024803609,Colán,Piura,PER,buffer
903645e1,-81.32068734594931,-4.589517178646433,TALARA,Piura,PER,buffer
90369285,-81.12788137622398,-4.175266542043922,Los Organos,Piura,PER,buffer
903692f3,-81.12788137622398,-4.160073746190227,Los Organos,Piura,PER,buffer
9036a37f,-80.94565534102958,-3.9408293782681225,Cancas,Tumbes,PER,provided_points
904971a5,-81.04510368031511,-5.793410825212283,BAYOVAR,Piura,PER,buffer
9049e0d9,-81.12236558691285,-5.069040721945507,Paita,Piura,PER,buffer
9052abad,-79.43381882628826,-7.700172437747586,Malabrigo,La Libertad,PER,provided_points
91059fdd,-76.80000906190256,-12.469455889333421,Pucusana,Lima,PER,buffer
9105cca3,-77.17439826130273,-12.039062730865298,Callao,Callao,PER,buffer
9105d2bf,-77.17439826130273,-11.93837682409114,LA PAMPILLA,Callao,PER,buffer
910726a5,-77.66792922619342,-11.007468083294047,Vegeta,Lima,PER,buffer
9115dc2b,-74.87118073229078,-15.577382193325445,Puerto de Lomas,Arequipa,PER,buffer
91168971,-75.23332099774481,-15.231411576742989,San Nicolas,Ica,PER,buffer
91168a49,-75.27415571571264,-15.251243495347092,San Nicolas,Ica,PER,provided_points
914159c5,-72.01422304325267,-17.023206904292643,MOLLENDO,Arequipa,PER,buffer
91415adf,-72.12087903749135,-17.00443422192806,MATARANI,Arequipa,PER,provided_points
91415afd,-72.10310571582626,-17.002830010201883,Matarani,Arequipa,PER,buffer
9144454d,-71.38540623535542,-17.691747664029577,Lisas,Moquegua,PER,buffer
91445c99,-71.35571645466193,-17.603588944657236,Ilo,Moquegua,PER,provided_points
91ab8411,-78.55188885988402,-9.110676303304363,Chimbote,Ancash,PER,buffer
91ab847b,-78.55756762102874,-9.132619802227948,Chimbote,Ancash,PER,buffer
91ab849b,-78.55756762102874,-9.154389591114944,Chimbote,Ancash,PER,buffer
91ad220d,-79.02777741555529,-8.226285778012592,SALAVERRY,La Libertad,PER,provided_points
9033f717,-80.60216142117324,-3.6358168018754196,Caleta Cruz,Tumbes,PER,provided_points
903645b3,-81.29867674739617,-4.563719859481643,TALARA,Piura,PER,buffer
9036f3bd,-81.22159002475465,-4.242226500006661,Cabo Blanco,Piura,PER,buffer
904964d9,-80.9401267672006,-5.838673664893786,DPA Galileo,Piura,PER,buffer
904970cd,-81.01749170565441,-5.746066865363395,PE PUB,Piura,PER,buffer
9049dd9b,-81.17750591803222,-5.116170836786507,Yacila,Piura,PER,buffer
9049e15b,-81.08374415725615,-5.068508651632073,Paita,Piura,PER,provided_points
904ce249,-79.85488232894494,-6.94864609240709,ETEN,Lambayeque,PER,buffer
904cfac7,-79.9332612962613,-6.839168700178668,Pimentel,Lambayeque,PER,buffer
904cfb4b,-79.92206858387645,-6.881254482463188,Santa Rosa,Lambayeque,PER,provided_points
9052aa3d,-79.45632496142599,-7.6793308138948815,Malabrigo,La Libertad,PER,buffer
91043311,-77.22614516322724,-12.019073937054523,Callao,Callao,PER,provided_points
9105ccef,-77.16289588400147,-12.016146227930184,Callao,Callao,PER,buffer
9105cd21,-77.17439826130273,-11.999895588887702,Callao,Callao,PER,provided_points
9105cd3b,-77.1801490325828,-11.988973628091044,Callao,Callao,PER,provided_points
9106df03,-77.61638028968717,-11.127445799295725,Huacho,Lima,PER,buffer
9107209f,-77.62783765344847,-11.083504019758543,Carquin,Lima,PER,buffer
9107375d,-77.75379132317578,-10.805891717003515,Puerto Supe,Lima,PER,buffer
91073763,-77.74806924567298,-10.794590523150402,Puerto Supe,Lima,PER,buffer
9107376f,-77.75951310516443,-10.79504750890766,Puerto Supe,Lima,PER,provided_points
911064a3,-76.25080860202662,-13.793665356759288,PISCO,Ica,PER,provided_points
91107c9f,-76.29714629961163,-13.80761715687632,PISCO,Ica,PER,buffer
9116899d,-75.23332099774481,-15.242814318799054,San Nicolas,Ica,PER,buffer
91168bd3,-75.25665644035998,-15.238671364892399,San Nicolas,Ica,PER,buffer
91aa16e5,-78.16499383862762,-10.104128809862019,Huarney,Ancash,PER,buffer
91ab8071,-78.6256878298795,-9.020556041973109,Coishco,Ancash,PER,provided_points
91ac7f8b,-78.63136243191893,-9.009863382042203,Coishco,Ancash,PER,buffer
91ad18af,-79.01082121442413,-8.236587873832141,SALAVERRY,La Libertad,PER,provided_points
9033f8f3,-80.68539864295336,-3.6717388329290563,Zorritos,Tumbes,PER,buffer
90364431,-81.28766908144901,-4.578901646560645,Talara,Piura,PER,buffer
9036443b,-81.28216465730999,-4.578834501642148,Talara,Piura,PER,buffer
9036a32f,-80.97881869228156,-3.9714408249392275,Punta Sal,Tumbes,PER,provided_points
90497c55,-80.85715205021155,-5.779983237897053,Parachique,Piura,PER,buffer
90497c5f,-80.87375389860495,-5.780250714452935,Parachique,Piura,PER,buffer
90497f1f,-80.87375389860495,-5.69693490909885,Mata Cavallo,Piura,PER,buffer
9049c25d,-81.18852929469406,-5.214353423846414,Islilla,Piura,PER,buffer
9049e0cd,-81.13339677565466,-5.07949316148962,Paita,Piura,PER,buffer
9049e6cf,-81.10581588114546,-5.089415159062078,Paita,Piura,PER,buffer
9052abb5,-79.44507258220837,-7.700451025768013,Malabrigo,La Libertad,PER,provided_points
9105cc33,-77.11687527016188,-12.002819654104663,Callao,Callao,PER,buffer
910688b5,-77.28361512960642,-11.586046984330107,Chancay,Lima,PER,buffer
91068f33,-77.28936058045278,-11.575155157691604,Chancay,Lima,PER,provided_points
91068f47,-77.30085063675718,-11.58681169420739,Chancay,Lima,PER,buffer
91068f4d,-77.28936058045278,-11.591875907898702,Chancay,Lima,PER,buffer
9106df55,-77.65074887808179,-11.090002825148831,Carquin,Lima,PER,buffer
9106df57,-77.64502151020812,-11.0897660812454,Carquin,Lima,PER,provided_points
91073765,-77.75379132317578,-10.794819074668382,Puerto Supe,Lima,PER,provided_points
910739db,-77.73662420479994,-10.794133068247167,Puerto Supe,Lima,PER,buffer
91106323,-76.25080860202662,-13.838986678754685,Paracas,Ica,PER,buffer
91107afd,-76.30872820959226,-13.757288158000064,PISCO,Ica,PER,buffer
91166345,-75.16913049703132,-15.358260256335798,Acari,Ica,PER,buffer
91166351,-75.16329369124858,-15.363569780169149,Acari,Ica,PER,buffer
91168bfb,-75.25665644035998,-15.204463640722226,San Nicolas,Ica,PER,buffer
913fec59,-73.71542149279826,-16.22185141396984,La Punta,Arequipa,PER,provided_points
913fed1b,-73.69188063715238,-16.237109743216752,La Punta,Arequipa,PER,buffer
91aa167b,-78.19349107877542,-10.083159372083893,Huarney,Ancash,PER,buffer
91ab8135,-78.56892418630414,-9.073141825290264,Chimbote,Ancash,PER,buffer
91ab835b,-78.57460199010757,-9.171262978385965,Chimbote,Ancash,PER,buffer
91ab86ad,-78.56324606322335,-9.089277600117528,Chimbote,Ancash,PER,buffer
9033f83b,-80.64656516386808,-3.6663222643914515,ZORRITOS,Tumbes,PER,buffer
9033f85f,-80.6743052517464,-3.671622481549768,Zorritos,Tumbes,PER,provided_points
903645b1,-81.30417998891726,-4.563786641518221,TALARA,Piura,PER,provided_points
903645c1,-81.3151852883372,-4.574130647396704,TALARA,Piura,PER,provided_points
9036a2d9,-80.9732924311041,-3.9814672700107683,Punta Sal,Tumbes,PER,buffer
9036f3c9,-81.23260713095377,-4.232207226464586,Cabo Blanco,Piura,PER,buffer
904971d1,-81.0395820602062,-5.819400160645084,Bajovar,Piura,PER,buffer
9049e0c5,-81.13339677565466,-5.06919227291719,Paita,Piura,PER,buffer
91043317,-77.22039662457298,-12.018808436372487,Callao,Callao,PER,provided_points
9105bb01,-76.96142552986764,-12.264215162967925,CONCHAN,Lima,PER,buffer
9105cd5f,-77.17439826130273,-11.96074308765546,Callao,Callao,PER,buffer
9105cdad,-77.13988779525347,-11.998295653978472,Callao,Callao,PER,provided_points
9105d289,-77.15139239485933,-11.942906516367145,LA PAMPILLA OIL TERMINAL,Callao,PER,buffer
9106df61,-77.62783765344847,-11.08905512626604,Carquin,Lima,PER,buffer
910720a7,-77.63929385003178,-11.08397788493324,Carquin,Lima,PER,provided_points
91168be7,-75.25665644035998,-15.215865400144658,San Nicolas,Ica,PER,buffer
91415779,-72.00237001891533,-17.044869153522132,MOLLENDO,Arequipa,PER,buffer
91415b45,-72.12680323764646,-16.970848031020047,MATARANI,Arequipa,PER,buffer
914444b3,-71.38540623535542,-17.629211003062323,Ilo,Moquegua,PER,buffer
91445b0b,-71.33790143615494,-17.635953434661417,Ilo,Moquegua,PER,buffer
91445ca1,-71.36165460299235,-17.609849724130026,Ilo,Moquegua,PER,provided_points
91445ca3,-71.36165460299235,-17.604166403023942,Ilo,Moquegua,PER,buffer
91445caf,-71.37353061174802,-17.605320748461164,Ilo,Moquegua,PER,buffer
91446791,-71.34977821061807,-17.506420737783486,TABLONES,Moquegua,PER,buffer
91446793,-71.35571645466193,-17.506995622984725,TABLONES,Moquegua,PER,buffer
9144ff59,-71.18941014059384,-17.791854458106368,ILO,Moquegua,PER,buffer
91ab836b,-78.58595663922803,-9.160734927985603,Chimbote,Ancash,PER,buffer
91ab83f7,-78.56892418630414,-9.111215265697142,Chimbote,Ancash,PER,provided_points
91ab8473,-78.55756762102874,-9.12173717310778,Chimbote,Ancash,PER,provided_points
91abb961,-78.3813785269096,-9.464892969608828,Casma,Ancash,PER,buffer
91abbbe5,-78.3927547196292,-9.454349320691282,Casma,Ancash,PER,buffer
91ace399,-78.8920444051798,-8.39494907966625,Morin,,PER,buffer
91ad1891,-79.00516848332092,-8.214898230892503,SALAVERRY,La Libertad,PER,buffer
90339243,-80.39648235911824,-3.5087521422955783,Puerto Pizarro,Tumbes,PER,buffer
9033f6e5,-80.57995052294727,-3.6405885726085034,Caleta Cruz,Tumbes,PER,buffer
9034004d,-80.77963127707375,-3.7328875332969043,Acapulco,Tumbes,PER,provided_points
90340057,-80.76855078079447,-3.727754176052514,Acapulco,Tumbes,PER,buffer
90364447,-81.28216465730999,-4.568623836219444,Talara,Piura,PER,buffer
9036f3b7,-81.2270987740945,-4.232144683708202,Cabo Blanco,Piura,PER,buffer
9049e121,-81.1168494078661,-5.063815366359725,Paita,Piura,PER,buffer
9049e145,-81.08926267167176,-5.068584818107339,Paita,Piura,PER,provided_points
904ce311,-79.88848187342239,-6.928182614790834,Muelle de Etén,Lambayeque,PER,buffer
904ce3a3,-79.86608360104744,-6.922409147583998,Muelle de Etén,Lambayeque,PER,buffer
9052abcb,-79.4506989439838,-7.700590196810475,Malabrigo,La Libertad,PER,provided_points
9105cd5d,-77.17439826130273,-11.966335403687468,Callao,Callao,PER,buffer
91107b13,-76.30293738058778,-13.779618480920146,PISCO,Ica,PER,buffer
91107b15,-76.29714629961163,-13.779291910037,PISCO,Ica,PER,buffer
9115dc3d,-74.85948526080259,-15.559448265835952,Puerto de Lomas,Arequipa,PER,buffer
911689eb,-75.22748658910793,-15.265231533092257,San Nicolas,Ica,PER,buffer
91415af3,-72.10310571582626,-17.019890430325013,El Faro,Arequipa,PER,buffer
9144452f,-71.39134390225054,-17.66958352110078,Lisas,Moquegua,PER,buffer
91ab82fd,-78.61433766322966,-9.15074593498683,Chimbote,Ancash,PER,buffer
91ab8381,-78.56892418630414,-9.138421929378364,Chimbote,Ancash,PER,provided_points
91ac7f89,-78.6256878298795,-9.009686862387438,Coishco,Ancash,PER,provided_points
91ad191b,-78.96559008526307,-8.213808836585313,Salaverry,La Libertad,PER,buffer
9036442d,-81.29317311152559,-4.58407495498169,TALARA,Piura,PER,buffer
903645e7,-81.32068734594931,-4.58441011202829,TALARA,Piura,PER,buffer
90365b97,-81.27115462741891,-4.456304227968149,Lobitos,Piura,PER,buffer
90369407,-81.08374415725615,-4.09885460799155,Máncora,Piura,PER,buffer
904970f3,-81.01196814921566,-5.77724613795316,PE PUB,Piura,PER,buffer
90497c43,-80.87375389860495,-5.76982978459966,Parachique,Piura,PER,buffer
90497e95,-80.87375389860495,-5.722958411010584,Mata Cavallo,Piura,PER,buffer
9049dd9f,-81.18301780202653,-5.121401966645342,Yacila,Piura,PER,buffer
9049e12d,-81.11133283922864,-5.079189241218847,Paita,Piura,PER,provided_points
9049e143,-81.08926267167176,-5.063435698229469,Paita,Piura,PER,buffer
9049e203,-81.07270596240932,-5.006600916674665,Colán,Piura,PER,provided_points
9049e3d5,-81.07270596240932,-5.042616472430926,Paita,Piura,PER,buffer
91043329,-77.20314933121875,-12.00682026496102,Callao,Callao,PER,provided_points
91043369,-77.22039662457298,-12.03559804646097,Callao,Callao,PER,buffer
910557a5,-76.49390064111435,-13.032998931506395,Cerro Azul,Lima,PER,buffer
910557c9,-76.47655185002907,-13.037716670510386,Cerro Azul,Lima,PER,buffer
9105ba4b,-76.96718648356558,-12.242076448488305,CONCHAN,Lima,PER,buffer
91067f8b,-77.16864721171827,-11.776104192676312,Ancon,Lima,PER,buffer
910688cb,-77.28361512960642,-11.580473516799513,Chancay,Lima,PER,buffer
910688cf,-77.27786939719248,-11.57464543596646,Chancay,Lima,PER,provided_points
91074bc3,-77.85102128952327,-10.676934003461973,PARAMONGA,Lima,PER,buffer
91074bdb,-77.84530425867788,-10.682240456949797,PARAMONGA,Lima,PER,provided_points
911013a1,-76.2044548800819,-13.479937069112134,TAMBO DE MORA,Ica,PER,buffer
91168a33,-75.26248975212353,-15.2447627091517,San Nicolas,Ica,PER,provided_points
914111f7,-72.42877343703529,-16.724659254806244,Quilca,Arequipa,PER,buffer
91411203,-72.42285562567331,-16.718456092722796,Quilca,Arequipa,PER,buffer
91415b07,-72.0971810355057,-16.990922354603892,Matarani,Arequipa,PER,buffer
91444551,-71.39134390225054,-17.698012692923427,Lisas,Moquegua,PER,buffer
914455e3,-71.20723213678322,-17.78225278664265,ILO,Moquegua,PER,buffer
91445b6d,-71.34977821061807,-17.631427597287384,Ilo,Moquegua,PER,buffer
91aa1687,-78.19349107877542,-10.094158467060922,HUARMEY,Ancash,PER,provided_points
91ab8341,-78.58595663922803,-9.166179212840985,Chimbote,Ancash,PER,buffer
91ab8443,-78.5405303813989,-9.126637813029392,Chimbote,Ancash,PER,buffer
91ab847d,-78.55756762102874,-9.138061683329479,Chimbote,Ancash,PER,buffer
91ad21ff,-79.0221256807019,-8.24766893544018,SALAVERRY,La Libertad,PER,buffer
90339231,-80.37978335354741,-3.4986025712718645,Puerto Pizarro,Tumbes,PER,buffer
9033f6fb,-80.57995052294727,-3.6455937697831584,Caleta Cruz,Tumbes,PER,buffer
9036a327,-80.9732924311041,-3.9764234794516606,Punta Sal,Tumbes,PER,buffer
9036f3ed,-81.23260713095377,-4.252498598233734,Cabo Blanco,Piura,PER,buffer
904970db,-81.0230148751185,-5.756574369311816,BAYOVAR,Piura,PER,provided_points
9049c267,-81.18301780202653,-5.21427607571313,Islilla,Piura,PER,buffer
9049e115,-81.10029853376156,-5.058438924828757,Paita,Piura,PER,provided_points
9049e20f,-81.06166621384345,-5.006450059968186,Colán,Piura,PER,buffer
904cf121,-79.98920336947062,-6.771613915833705,San José,Lambayeque,PER,buffer
904cfb33,-79.92206858387645,-6.8706716616478944,Santa Rosa,Lambayeque,PER,buffer
904d45df,-79.58562796477169,-7.404813751246043,Playa Pacasmayo,,PER,buffer
9104332f,-77.20314933121875,-12.012415557651455,Callao,Callao,PER,provided_points
9105bb97,-76.93837899764142,-12.246296032332397,CONCHAN,Lima,PER,buffer
9105cd89,-77.13413507945715,-11.958881772015268,Callao,Callao,PER,provided_points
9105cdf7,-77.11687527016188,-11.95808210876899,Callao,Callao,PER,buffer
9105d27b,-77.13988779525347,-11.947965737180606,Callao,Callao,PER,buffer
910726ad,-77.65647595348341,-11.006998570362738,Vegeta,Lima,PER,buffer
911064b7,-76.2623945322442,-13.78299313613069,PISCO,Ica,PER,buffer
