s2id,longitude,latitude,label,sublabel,iso3
92a6610d,-48.03323975719342,-0.7142405916049607,São Caetano de Odivelas,,BRA
92a66111,-48.02828287149566,-0.710633034446296,São Caetano de Odivelas,,BRA
92a66113,-48.02828287149566,-0.7141850219852744,São Caetano de Odivelas,,BRA
92a66115,-48.02332644260037,-0.7141294521411251,São Caetano de Odivelas,,BRA
92a66117,-48.02332644260037,-0.7105777409210343,São Caetano de Odivelas,,BRA
92a66139,-48.01341495538106,-0.7140183117888477,São Caetano de Odivelas,,BRA
92a6613b,-48.01341495538106,-0.7104671532098731,São Caetano de Odivelas,,BRA
92a6613d,-48.01837047054852,-0.7105224471747795,São Caetano de Odivelas,,BRA
92a6613f,-48.01837047054851,-0.7140738820748654,São Caetano de Odivelas,,BRA
92a66141,-48.01837047054852,-0.7176257345283658,São Caetano de Odivelas,,BRA
92a66143,-48.01837047054852,-0.7211780045060278,São Caetano de Odivelas,,BRA
92a66145,-48.01341495538106,-0.7211218814828929,São Caetano de Odivelas,,BRA
92a66147,-48.01341495538106,-0.7175698878896027,São Caetano de Odivelas,,BRA
92a6615b,-48.01341495538106,-0.7246742925394527,São Caetano de Odivelas,,BRA
92a6615d,-48.01837047054852,-0.7247306919785802,São Caetano de Odivelas,,BRA
92a6615f,-48.01837047054852,-0.728283796916731,São Caetano de Odivelas,,BRA
92a66161,-48.02332644260037,-0.7283404725792789,São Caetano de Odivelas,,BRA
92a66163,-48.02828287149566,-0.7283971480152425,São Caetano de Odivelas,,BRA
92a66165,-48.02828287149566,-0.7248434901852137,São Caetano de Odivelas,,BRA
92a66167,-48.02332644260037,-0.7247870911946294,São Caetano de Odivelas,,BRA
92a66169,-48.02332644260037,-0.7212341273071919,São Caetano de Odivelas,,BRA
92a6616b,-48.02332644260037,-0.7176815809462642,São Caetano de Odivelas,,BRA
92a6616d,-48.02828287149567,-0.7177374271409345,São Caetano de Odivelas,,BRA
92a6616f,-48.02828287149566,-0.7212902498840092,São Caetano de Odivelas,,BRA
92a66171,-48.03323975719342,-0.7213463722341035,São Caetano de Odivelas,,BRA
92a66173,-48.03323975719342,-0.7177932731100118,São Caetano de Odivelas,,BRA
92a68831,-48.092758001182574,-0.7647294023049097,Vigia,,BRA
92a68833,-48.092758001182574,-0.7611679730154923,Vigia,,BRA
92a68835,-48.09772082156335,-0.7612271343045744,Vigia,,BRA
92a68837,-48.09772082156334,-0.7647888403381765,Vigia,,BRA
92a68839,-48.09772082156334,-0.7683509640184437,Vigia,,BRA
92a68845,-48.10764783095567,-0.7684703928031209,Vigia,,BRA
92a68847,-48.102684098168254,-0.7684106785505102,Vigia,,BRA
92a68849,-48.102684098168254,-0.7648482780958247,Vigia,,BRA
92a6884b,-48.102684098168254,-0.7612862953193368,Vigia,,BRA
92a6884d,-48.10764783095568,-0.7613454560572646,Vigia,,BRA
92a6884f,-48.10764783095567,-0.7649077155753283,Vigia,,BRA
92a68851,-48.1126120198839,-0.7649671527741585,Vigia,,BRA
92a68853,-48.11261201988389,-0.7614046165158413,Vigia,,BRA
92a689ad,-48.1126120198839,-0.7578424980284213,Vigia,,BRA
92a689b1,-48.10764783095568,-0.7542221902688256,Vigia,,BRA
92a689b3,-48.10764783095567,-0.7577836142785603,Vigia,,BRA
92a689b5,-48.10268409816826,-0.7577247302506697,Vigia,,BRA
92a689b7,-48.102684098168254,-0.754163582919427,Vigia,,BRA
92a689b9,-48.102684098168254,-0.7506028533551925,Vigia,,BRA
92a689c9,-48.09772082156334,-0.7541049752958128,Vigia,,BRA
92a689cb,-48.09772082156334,-0.7576658459472542,Vigia,,BRA
92a689cd,-48.092758001182574,-0.7576069613708172,Vigia,,BRA
92a6810d,-48.13743980517532,-0.8687996776515344,Vigia,,BRA
92a68113,-48.13743980517532,-0.8652236507702988,Vigia,,BRA
92a68115,-48.13743980517532,-0.8616480409491796,Vigia,,BRA
92a6812d,-48.12750732309604,-0.8472181539141987,Vigia,,BRA
92a68131,-48.132473336169824,-0.850857627345076,Vigia,,BRA
92a68133,-48.132473336169824,-0.8472839635547103,Vigia,,BRA
92a68135,-48.13743980517532,-0.8473497728700323,Vigia,,BRA
92a68137,-48.13743980517532,-0.8509237141486524,Vigia,,BRA
92a68139,-48.13743980517531,-0.8544980726081626,Vigia,,BRA
92a6813b,-48.132473336169824,-0.85443170828497,Vigia,,BRA
92a6813f,-48.13743980517532,-0.8580728482183998,Vigia,,BRA
92a68141,-48.14240673007061,-0.8581394897603645,Vigia,,BRA
92a68143,-48.14737411081368,-0.8582061309672901,Vigia,,BRA
92a68145,-48.14737411081368,-0.85463080025933,Vigia,,BRA
92a68147,-48.14240673007061,-0.8545644366005589,Vigia,,BRA
92a68149,-48.14240673007061,-0.8509898006228342,Vigia,,BRA
92a6814b,-48.14240673007061,-0.8474155818573621,Vigia,,BRA
92a6814d,-48.14737411081367,-0.8474813905138951,Vigia,,BRA
92a6814f,-48.14737411081368,-0.8510558867648057,Vigia,,BRA
92a68151,-48.15234194736249,-0.8511219725717496,Vigia,,BRA
92a68153,-48.152341947362494,-0.8475471988368263,Vigia,,BRA
92a68157,-48.15731023967493,-0.8511880580408484,Vigia,,BRA
92a68159,-48.15731023967492,-0.8547635265646822,Vigia,,BRA
92a6815b,-48.15234194736249,-0.8546971635816476,Vigia,,BRA
92a6815d,-48.15234194736249,-0.8582727718363354,Vigia,,BRA
92a6815f,-48.15731023967493,-0.8583394123646597,Vigia,,BRA
92a68161,-48.15731023967493,-0.8619157154105683,Vigia,,BRA
92a68165,-48.15234194736249,-0.8654252399592407,Vigia,,BRA
92a68167,-48.152341947362494,-0.8618487973056079,Vigia,,BRA
92a68169,-48.14737411081368,-0.8617818788584877,Vigia,,BRA
92a6816b,-48.14240673007061,-0.8617149600720609,Vigia,,BRA
92a6816d,-48.14240673007061,-0.8652908475054376,Vigia,,BRA
92a6816f,-48.14737411081368,-0.8653580439027062,Vigia,,BRA
92a68171,-48.14737411081367,-0.8689346260697075,Vigia,,BRA
92a68173,-48.14240673007061,-0.8688671520302638,Vigia,,BRA
92a68175,-48.14240673007061,-0.8724438736162898,Vigia,,BRA
92a68177,-48.14737411081368,-0.8725116253292351,Vigia,,BRA
92a6817b,-48.15234194736249,-0.8690020997669896,Vigia,,BRA
92a686ad,-48.15234194736249,-0.8439728424070426,Vigia,,BRA
92a686b1,-48.14737411081368,-0.8403336498635281,Vigia,,BRA
92a686b3,-48.14737411081368,-0.8439073115367564,Vigia,,BRA
92a686b5,-48.14240673007061,-0.8438417803342931,Vigia,,BRA
92a686b7,-48.14240673007061,-0.8402683960837595,Vigia,,BRA
92a686b9,-48.14240673007061,-0.8366954291358725,Vigia,,BRA
92a686bb,-48.14737411081368,-0.8367604055243288,Vigia,,BRA
92a686c5,-48.132473336169824,-0.8365654753820556,Vigia,,BRA
92a686c7,-48.13743980517532,-0.8366304524208584,Vigia,,BRA
92a686c9,-48.13743980517532,-0.840203141976021,Vigia,,BRA
92a686cb,-48.13743980517532,-0.843776248802447,Vigia,,BRA
92a686cd,-48.132473336169824,-0.8437107169440096,Vigia,,BRA
92a686cf,-48.13247333616983,-0.8401378875430923,Vigia,,BRA
92a686d1,-48.12750732309605,-0.840072632787754,Vigia,,BRA
92a686d3,-48.12750732309605,-0.8436451847617733,Vigia,,BRA
92a46157,-48.476226976060246,-1.3187468485040608,Belém,,BRA
92a46159,-48.476226976060246,-1.3223934863324007,Belém,,BRA
92a4615f,-48.47622697606024,-1.326040539353088,Belém,,BRA
92a46161,-48.476226976060246,-1.329688007532857,Belém,,BRA
92a46163,-48.476226976060246,-1.33333589083842,Belém,,BRA
92a4617d,-48.476226976060246,-1.3369841892364696,Belém,,BRA
92a4617f,-48.47622697606024,-1.3406329026936772,Belém,,BRA
92a46181,-48.476226976060246,-1.3442820311766943,Belém,,BRA
92a46187,-48.476226976060246,-1.3479315746521523,Belém,,BRA
92a46189,-48.476226976060246,-1.3515815330866603,Belém,,BRA
92a4618b,-48.476226976060246,-1.355231906446808,Belém,,BRA
92a461f5,-48.476226976060246,-1.3588826946991637,Belém,,BRA
92a461f7,-48.476226976060246,-1.362533897810276,Belém,,BRA
92a461f9,-48.476226976060246,-1.366185515746673,Belém,,BRA
92a461ff,-48.47622697606024,-1.3698375484748602,Belém,,BRA
92a46201,-48.481224800598426,-1.3699433061826891,Belém,,BRA
92a46203,-48.48122480059843,-1.3662909917150006,Belém,,BRA
92a46205,-48.486223078023755,-1.366396466838646,Belém,,BRA
92a46207,-48.486223078023755,-1.3700490630435305,Belém,,BRA
92a46209,-48.491221808291186,-1.3701548190527904,Belém,,BRA
92a4620b,-48.49622099135556,-1.370260574205877,Belém,,BRA
