s2id,latitude,longitude,label,sublabel,iso3
96970193,-28.164588888888886,-71.16508055555556,LOS POZOS,,CHL
9696dbf1,-28.568716666666667,-71.30294722222222,PUNTA ALCALDE,,CHL
968eca6d,-31.647269444444444,-71.55758333333333,HUENTELAUQUEN,,CHL
968e9397,-31.26417222222222,-71.63257222222222,MAITENCILLO,,CHL
968ec78b,-31.51141944444445,-71.56975833333333,PUERTO MANSO,,CHL
968ebf6d,-31.4231,-71.59298333333332,PUERTO OSCURO,,CHL
9691d979,-30.1941,-71.4308638888889,GUANAQUEROS,,CHL
9691c8ef,-29.96745,-71.35058333333333,GUAYACAN,,CHL
9691c9ad,-29.94119166666667,-71.33491666666666,MUELLE  COQUIMBO II,,CHL
9691c88d,-29.96373611111111,-71.36207222222221,MUELLE ORIZON COQUIMBO,,CHL
9691df17,-30.256080555555556,-71.5045638888889,MUELLE ORIZON TONGOY,,CHL
9691c8ff,-29.95305,-71.33545555555555,COQUIMBO & MUELLE AIP & MUELLE BRACPESCA & MUELLE PESCABEL 2,,CHL
9691c971,-29.95276388888889,-71.300375,PEÑUELAS,,CHL
9691c903,-29.959491666666665,-71.33250833333332,PLAYA CHANGA,,CHL
9691c8bd,-29.983525,-71.365825,PLAYA CHICA DE LA HERRADURA,,CHL
9691e02f,-30.292075,-71.60836666666665,PUERTO ALDEA (HORNILLA),,CHL
9691c855,-29.948025,-71.33515,TERMINAL PUERTO COQUIMBO,,CHL
9691df3d,-30.256138888888888,-71.49914166666667,TONGOY,,CHL
9691cff5,-30.072991666666667,-71.37774722222221,TOTORALILLO CENTRO,,CHL
96910419,-29.45080555555555,-71.30927777777778,CHUNGUNGO,,CHL
96913e6d,-29.187216666666668,-71.495025,EL APOLILLADO,,CHL
9691a957,-29.622558333333338,-71.28865277777777,HORNOS,,CHL
96911a41,-29.311258333333335,-71.35439166666666,LOS CHOROS (CHOREADERO),,CHL
9691167b,-29.24671388888889,-71.46761111111111,PUNTA CHOROS A (SAN AGUSTIN),,CHL
96911663,-29.24996666666667,-71.46245277777778,PUNTA CHOROS B (LOS CORRALES),,CHL
969106f7,-29.49096666666667,-71.33009722222222,TOTORALILLO NORTE,,CHL
9691b5e9,-29.878816666666665,-71.27356666666667,"SAN PEDRO, LA SERENA",,CHL
96893eb9,-31.978755555555555,-71.49899444444445,CASCABELES,,CHL
96893457,-31.75328888888889,-71.51803611111112,CHIGUALOCO,,CHL
9689393d,-31.948027777777774,-71.5114138888889,LA CACHINA,,CHL
968939b1,-31.91248055555555,-71.517475,LAS CONCHAS,,CHL
96891375,-32.168483333333334,-71.53006944444445,LOS POZOS,,CHL
968937a5,-31.85356666666667,-71.53184722222223,ÑAGUÉ,,CHL
96891489,-32.13606111111111,-71.52963611111112,PICHIDANGUI,,CHL
96893e2d,-32.05170555555555,-71.51908611111111,RIGO,,CHL
968939bb,-31.90914722222222,-71.50931944444444,"SAN PEDRO, LOS VILOS",,CHL
96893e4f,-32.02563611111111,-71.51343888888889,TOTORALILLO SUR,,CHL
968e1119,-30.54704166666667,-71.69677777777778,EL SAUCE,,CHL
968e61e3,-31.016708333333337,-71.65054444444445,LA CEBADA,,CHL
968e6c47,-30.735269444444445,-71.70051111111111,LIMARI,,CHL
968e1dd3,-30.35215555555556,-71.67506666666667,SAN LORENZO,,CHL
968e8c29,-31.14591111111111,-71.66273055555556,SIERRA,,CHL
968e6405,-30.928825,-71.67469722222222,TALCA,,CHL
968e1a6b,-30.476075,-71.69672222222222,TALCARUCA,,CHL
968e65c5,-30.877908333333338,-71.68163055555556,TALQUILLA,,CHL
968e1c29,-30.36733055555555,-71.67088055555556,TOTORAL,,CHL
96621161,-33.363480555555554,-71.67279444444445,ALGARROBO,,CHL
9662096b,-33.19383611111111,-71.68950555555556,QUINTAY,,CHL
9689c2cd,-32.92999722222222,-71.53869999999999,HIGUERILLAS,,CHL
9689c325,-32.9189,-71.51798611111111,SAN PEDRO-CONCÓN,,CHL
966216cd,-33.39434722222222,-71.69803611111111,EL QUISCO,,CHL
9947f207,-27.12712777777778,-109.27595277777776,HOTU ITI,,CHL
9947ee6f,-27.088288888888886,-109.2983,LAPEROUSE (MANGA HOONU),,CHL
9947fba5,-27.153566666666663,-109.43907222222222,MANGA PIKO,,CHL
9947fbab,-27.147105555555555,-109.43060277777778,MANGA ROA,,CHL
9947f08f,-27.165569444444444,-109.36404444444445,VAIHU,,CHL
9700ca53,-33.76337222222222,-80.75684722222222,ALEJANDRO SELKIRK,,CHL
96ffa2af,-33.63597222222222,-78.83048055555555,BAHÍA CUMBERLAND,,CHL
9727172b,-26.346533333333333,-79.87934444444444,SAN AMBROSIO,,CHL
9689a7bd,-32.41495,-71.41327777777778,LIGUA,,CHL
96890d8f,-32.238302777777776,-71.51200277777778,LOS MOLLES,,CHL
96890971,-32.34554722222222,-71.46003055555556,PICHICUY,,CHL
9689a43f,-32.50574722222222,-71.44976944444444,PAPUDO,,CHL
9689bed9,-32.70895,-71.48992222222222,HORCÓN,,CHL
9689bbd1,-32.648855555555556,-71.44005,MAITENCILLO,,CHL
9689bf45,-32.74081944444445,-71.4905888888889,VENTANA,,CHL
9689c07d,-32.767630555555556,-71.52597777777778,EL MANZANO,,CHL
9689c0ed,-32.78245277777778,-71.50804166666667,LONCURA,,CHL
9689c05d,-32.78389166666666,-71.53618333333333,PAPAGAYO,,CHL
9689c061,-32.77755555555555,-71.52527222222223,EL EMBARCADERO & MUELLE ASIMAR & MUELLE PESQUERA QUINTERO,,CHL
96623f2b,-33.55098888888889,-71.614425,CARTAGENA,,CHL
966239b5,-33.61921666666667,-71.62268055555555,DESEMBOCADURA RÍO MAIPO,,CHL
96623855,-33.60266666666667,-71.61426666666667,MOLITO,,CHL
966238e1,-33.58144166666667,-71.61803333333333,MUELLE CAMANCHACA,,CHL
966238fb,-33.58746388888889,-71.61371944444444,PUERTECITO,,CHL
966238e3,-33.58151388888889,-71.61484722222221,SAN PEDRO - PACHECO ALTAMIRANO,,CHL
9689e6c5,-33.022105555555555,-71.6326111111111,EL MEMBRILLO,,CHL
9689e223,-33.10297222222222,-71.67568055555556,LAGUNA VERDE,,CHL
9689e0b5,-33.031325,-71.59069722222222,PORTALES,,CHL
9689dd41,-32.956833333333336,-71.54988888888889,MONTEMAR,,CHL
9689a497,-32.553,-71.46493333333333,ZAPALLAR,,CHL
96616181,-34.13061944444444,-71.99470277777777,TOPOCALMA,,CHL
9663d3ef,-33.92294444444444,-71.84418888888888,BOCA DE RAPEL,,CHL
9663d775,-34.00921666666667,-71.900075,CHORRILLOS,,CHL
9663d231,-33.915549999999996,-71.80218055555555,LA VEGA DE LA BOCA,,CHL
9663d6c1,-33.96239166666667,-71.87688333333332,MATANZAS,,CHL
9661627b,-34.08878611111111,-71.96182777777778,PUERTECILLO,,CHL
96615421,-34.47968055555556,-72.01768888888888,CÁHUIL,,CHL
966159db,-34.38305555555556,-72.01441944444444,PICHILEMU,,CHL
9666abf7,-34.64002222222222,-72.04438611111111,BUCALEMU,,CHL
96664fc3,-35.51161944444444,-72.54955277777778,EL PARRON,,CHL
96665abb,-35.47510555555556,-72.50509722222222,LOS PELLINES,,CHL
9666591d,-35.356500000000004,-72.45649166666666,MAGUILLINES,,CHL
96668e15,-35.12468333333334,-72.216325,PUTU ,,CHL
96665f19,-35.337744444444446,-72.39875,RIO MAULE,,CHL
966691d7,-35.10005833333334,-72.19604166666667,LA TRINCHERA,,CHL
96664c05,-35.58346944444445,-72.62214999999999,LOANCO,,CHL
9666bd1f,-34.88531666666667,-72.16547222222223,DUAO,,CHL
96669705,-34.98278055555556,-72.18171666666667,LA PESCA,,CHL
9666bcdf,-34.88373055555555,-72.1615388888889,PICHIBUDI,,CHL
96662d13,-35.87761944444444,-72.67607500000001,CARDONAL,,CHL
9666320d,-35.84266388888889,-72.63840833333335,CURANIPE,,CHL
966631bf,-35.81592222222222,-72.58624166666667,PELLUHUE,,CHL
9666a92d,-34.686274999999995,-72.04651388888888,BOYERUCA,,CHL
9666a585,-34.75405,-72.0833611111111,LLICO,,CHL
96687f29,-36.078988888888894,-72.7949,BUCHUPUREO,,CHL
96687c17,-36.13506111111111,-72.7821111111111,COBQUECURA,,CHL
96687b7b,-36.180388888888885,-72.81438333333332,TAUCÚ,,CHL
966844af,-36.48523055555555,-72.90734444444445,BURCA,,CHL
96685d1f,-36.42903611111111,-72.87365277777778,PERALES,,CHL
9669e5af,-37.24113055555556,-73.31500833333332,ARAUCO,,CHL
9669e961,-37.16623055555556,-73.18659444444445,LARAQUETE,,CHL
9669e25d,-37.25848055555556,-73.4371388888889,LAS PEÑAS,,CHL
96420c83,-37.19423333333333,-73.562825,LLICO,,CHL
9642120b,-37.23501111111111,-73.65384444444445,LOS PIURES,,CHL
9669e21f,-37.23066666666667,-73.4461,MUELLE ARTESANAL DE TUBUL,,CHL
96427347,-37.149205555555554,-73.57963888888888,PUNTA LAVAPIÉ,,CHL
96420d2f,-37.17574444444444,-73.61425555555554,RUMENA,,CHL
96421ac9,-37.36452777777778,-73.66110555555557,YANA,,CHL
966a7f77,-38.09628055555556,-73.44961944444445,ANTIQUINA,,CHL
9641d7ef,-37.98818611111111,-73.47777222222223,HUENTELOLÉN,,CHL
9669c137,-37.02450833333333,-73.15802777777779,CALETA LO ROJAS,,CHL
9669c41d,-37.00779166666667,-73.18568611111111,MAULE,,CHL
9669c11b,-37.04499722222222,-73.14514444444445,PLAYA SUR,,CHL
964279d9,-36.98246666666667,-73.52740833333333,PUERTO NORTE I. SANTA MARÍA,,CHL
9642765f,-37.045425,-73.51036388888889,PUERTO SUR I. SANTA MARÍA,,CHL
96683333,-36.77397222222222,-73.21196944444445,CHOME,,CHL
966834ad,-36.76674166666667,-73.17164166666667,LENGA,,CHL
96683345,-36.761225,-73.19528333333334,PERONÉ,,CHL
964048dd,-38.33265555555556,-73.91753333333334,ISLA MOCHA,,CHL
96404681,-38.411988888888885,-73.93467777777778,ISLOTE DEL TRABAJO (ISLA MOCHA),,CHL
9640488f,-38.3527,-73.8962638888889,LA CALERA (ISLA MOCHA),,CHL
964048e9,-38.3391,-73.91112500000001,LA HACIENDA (ISLA MOCHA),,CHL
964048df,-38.33248055555555,-73.91747777777778,LOS CAZONES (ISLA MOCHA),,CHL
964047bd,-38.391975,-73.86924166666665,MATADERO (ISLA MOCHA),,CHL
9641f9c5,-37.55806944444444,-73.6387138888889,MILLONGUE,,CHL
9641ef7b,-37.723036111111114,-73.66187777777779,MORHUILLA,,CHL
9642024d,-37.45806944444445,-73.59144166666667,QUIAPO,,CHL
9641f071,-37.64238611111111,-73.66531111111112,SECTOR MINA COSTA,,CHL
9641f0a7,-37.600525000000005,-73.65914166666667,LEBU & PUERTO PESQUERO ARTESANAL DE LEBU & SECTOR VARADERO LEBU,,CHL
9641f8f1,-37.52757222222222,-73.59627222222221,VILLARICA (RANQUIL),,CHL
9641de89,-37.86445277777778,-73.54704722222222,PANGUE,,CHL
9669c1e1,-37.09730833333334,-73.15916111111112,CALETA LOTA BAJO,,CHL
9669ea73,-37.107102777777776,-73.15481944444446,COLCURA,,CHL
9669ea33,-37.14241944444444,-73.16936666666668,CHIVILINGO,,CHL
9669c193,-37.080536111111115,-73.16619722222222,EL BLANCO,,CHL
9669c197,-37.075433333333336,-73.16229722222222,EL MORRO (LOTA) & LA CONCHILLA,,CHL
9669c1bd,-37.07316388888889,-73.15536944444445,PUEBLO HUNDIDO,,CHL
9669ea0b,-37.10373888888889,-73.15998888888889,PUERTO NUEVO,,CHL
9669c1df,-37.10082222222222,-73.15749166666667,PUNTA ASTORGA,,CHL
96684ca3,-36.72166111111111,-72.98648055555556,CERRO VERDE,,CHL
96684c89,-36.70280555555556,-72.9771138888889,LA CATA,,CHL
96684c91,-36.71080555555556,-72.97745277777778,LIRQUÉN,,CHL
96684ca9,-36.73299444444445,-72.99239444444444,PENCO,,CHL
96684b51,-36.73761666666667,-73.00273888888889,PLAYA NEGRA,,CHL
9669cbb9,-36.82535555555556,-73.15208333333334,BOCA SUR             ,,CHL
966837d5,-36.628797222222225,-73.09119166666666,CANDELARIA,,CHL
966837d7,-36.62481388888889,-73.09337222222221,CANTERA,,CHL
96683571,-36.726911111111114,-73.105375,EL MORRO (TALCAHUANO),,CHL
96683437,-36.69670555555555,-73.14100833333335,EL SOLDADO,,CHL
96683505,-36.7278,-73.12786388888888,INFIERNILLO,,CHL
96683441,-36.706944444444446,-73.15544444444446,LOS LOBOS,,CHL
966837db,-36.621697222222224,-73.09665277777778,PUERTO INLGÉS,,CHL
96683599,-36.71098611111111,-73.1094,PUERTO TALCAHUANO,,CHL
96683561,-36.73627777777778,-73.09272777777777,ROCUANT,,CHL
96683501,-36.725608333333334,-73.1325,SAN VICENTE,,CHL
966835a3,-36.71112777777778,-73.11381388888888,"TALCAHUANO, SECTOR LA POZA",,CHL
96683629,-36.63901111111111,-73.09261666666666,TUMBES,,CHL
964021d1,-38.467197222222225,-73.52041388888888,CASA DE PIEDRA (TIRÚA SUR 7),,CHL
964021b1,-38.44611944444444,-73.52188611111112,COMILLAHUE (TIRÚA SUR 6),,CHL
964027ab,-38.34828888888889,-73.508125,LAS MISIONES (TIRÚA SUR 1),,CHL
96402111,-38.423202777777774,-73.52509166666667,LOS CHILCOS (TIRÚA SUR 5),,CHL
9640271d,-38.365808333333334,-73.50667777777778,PUENTE DE TIERRA (TIRÚA SUR 2),,CHL
964029bf,-38.248694444444446,-73.49005277777778,QUIDICO,,CHL
964027a1,-38.3449,-73.49228055555555,TIRÚA,,CHL
964026c5,-38.382216666666665,-73.52415277777777,TRANICURA A (TIRÚA SUR 3),,CHL
96402133,-38.39845,-73.5271638888889,TRANICURA B (TIRÚA SUR 4),,CHL
96684f47,-36.593113888888894,-72.97799166666667,COCHOLGUE CALETA GRANDE,,CHL
96684f39,-36.59708333333334,-72.97695833333333,COCHOLGUE CALETA CHICA,,CHL
966845b3,-36.52983888888889,-72.95852777777777,COLIUMO,,CHL
96684575,-36.54764444444445,-72.94443333333334,DICHATO,,CHL
96684f1f,-36.61133888888889,-72.96965833333334,LOS BAGRES,,CHL
96684f21,-36.61101388888889,-72.97407777777778,MONTECRISTO,,CHL
96685cc5,-36.44429444444444,-72.88598888888889,PUREMA,,CHL
96684ef1,-36.62435,-72.95735,QUICHIUTO,,CHL
96684ee5,-36.61906666666667,-72.95931666666667,"TOMÉ, MUELLE PESQUERO ARTESANAL",,CHL
96684513,-36.54120833333333,-72.93313333333334,"VILLARRICA, DICHATO",,CHL
96686709,-36.35610277777778,-72.84875,BOCA ITATA,,CHL
966aaba9,-38.745555555555555,-73.41166666666668,NEHUENTUE,,CHL
961554f5,-38.82222222222222,-73.39500000000001,BOCA BUDI,,CHL
961551f1,-38.85722222222223,-73.29055555555556,NAHUELHUAPI,,CHL
96154fc9,-38.89527777777778,-73.25527777777778,PTO. DOMINGUEZ,,CHL
961554c5,-38.797777777777775,-73.40138888888889,PTO. SAAVEDRA,,CHL
96155213,-38.83055555555555,-73.29222222222222,ROMOPULLI,,CHL
961571d7,-39.24666666666667,-73.22,LA BARRA,,CHL
96157611,-39.388888888888886,-73.19583333333334,LOS PINOS ,,CHL
96157625,-39.397777777777776,-73.21472222222222,QUEULE,,CHL
9615f653,-39.87469166666667,-73.42629444444445,AMARGOS,,CHL
963e04bb,-39.95339722222222,-73.5768361111111,CHAIUIN,,CHL
9615f7af,-39.88684444444444,-73.42871666666667,CORRAL BAJO,,CHL
9615f0d5,-39.873066666666666,-73.36878888888889,ISLA DEL REY SECTOR CARBONEROS,,CHL
9615f0c9,-39.888283333333334,-73.36231666666666,ISLA DEL REY SECTOR CENTRO,,CHL
9615f09d,-39.904516666666666,-73.33730555555555,ISLA DEL REY SECTOR LAS COLORADAS,,CHL
963e1d1f,-39.90675833333333,-73.50871111111111,HUAPE,,CHL
963e0ffb,-39.96275555555556,-73.66297777777778,HUIRO,,CHL
9615f7a1,-39.89446111111111,-73.41961666666667,LA AGUADA,,CHL
963e1d99,-39.88146388888889,-73.48795,LOS LILES,,CHL
9615f73d,-39.88845555555555,-73.38999722222223,MANCERA,,CHL
9615f7a5,-39.89058333333333,-73.42392222222223,MUELLE PESQUERA BLUMAR,,CHL
9615f993,-39.93760277777778,-73.38629722222223,SAN JUAN,,CHL
963de329,-40.15636666666666,-73.66236666666667,HUICOLLA,,CHL
963de387,-40.198880555555554,-73.70759166666667,LAMEHUAPI,,CHL
963e08bb,-40.044775,-73.66827500000001,PLAYA COLUN,,CHL
963e07dd,-40.08655555555555,-73.64259444444446,RIO COLUN,,CHL
96159b15,-39.51608888888889,-73.25027777777778,CHAN CHAN,,CHL
96159cd9,-39.45558055555556,-73.26297222222222,MAIQUILLAHUE,,CHL
96159dbb,-39.43581111111111,-73.21554444444445,MEHUIN,,CHL
96159db3,-39.444766666666666,-73.21621666666667,MEHUIN BAJO,,CHL
96159c4d,-39.44811111111111,-73.21621666666667,MISSISSIPI,,CHL
96157629,-39.4041,-73.22119166666667,PLAYA CHEUQUE,,CHL
96157633,-39.39468611111111,-73.22824444444444,PLAYA PICHICULLIN,,CHL
9615edd7,-39.809491666666666,-73.23576388888888,AVENIDA ESPAÑA 513,,CHL
96158b8d,-39.69342222222222,-73.38210833333332,BONIFACIO,,CHL
9615f48d,-39.78641388888889,-73.39066111111111,CALFUCO,,CHL
9615ee3f,-39.83530555555556,-73.25835555555555,CAMANCHACA,,CHL
96158b3f,-39.73918333333334,-73.39495000000001,CURIÑANCO,,CHL
9615f721,-39.87502777777778,-73.39424166666667,EL PIOJO,,CHL
9615f45f,-39.79700833333333,-73.39639722222223,LA MISION,,CHL
9615f6d7,-39.870780555555555,-73.38029999999999,LAS CANTERAS,,CHL
9615f45d,-39.804824999999994,-73.39926666666668,LONCOYEN,,CHL
9615f697,-39.84536944444445,-73.39685555555556,LOS MOLINOS,,CHL
9615ee6b,-39.82879166666667,-73.2512,MUELLE MORA & MORA,,CHL
96158c1f,-39.66959722222222,-73.35038888888889,PILOLCURA,,CHL
9615f6d5,-39.86875555555556,-73.37673888888888,PINO HUACHO,,CHL
9615f425,-39.828136111111114,-73.40443333333334,PLAYA ROSADA,,CHL
9615f69d,-39.83703333333334,-73.40235555555556,SAN IGNACIO,,CHL
9615ee15,-39.83314722222222,-73.25509722222222,LA ISLA & LAS MUÑECAS & MUELLE CALYPSO & MUELLE CARTAGENA & MUELLE ETCHEPARE (VALDIVIA) & SANTA ISABEL & SHIVAR,,CHL
963e1a03,-39.873466666666666,-73.64333611111111,TERMINAL PESQUERO DE NIEBLA,,CHL
9615f12f,-39.86356388888889,-73.36449999999999,TRES ESPINOS,,CHL
962292a9,-41.86691666666667,-73.83155555555555,ANCUD,,CHL
9622ef0f,-41.845444444444446,-73.9991388888889,CALLE,,CHL
96229abd,-41.823055555555555,-73.63830555555556,CAULÍN,,CHL
96228333,-41.826972222222224,-73.52647222222222,CHACAO,,CHL
9622e93f,-41.792425,-73.95981944444445,CHAUMAN,,CHL
96225885,-42.049213888888886,-73.97377777777778,CHEPU,,CHL
9622f9ef,-41.98832222222222,-74.04383888888889,DUHATAO,,CHL
9622ec5b,-41.82658333333334,-73.89850000000001,EL DIQUE,,CHL
9622eb8d,-41.794666666666664,-73.90869444444445,FARO CORONA,,CHL
96228d5b,-41.87380555555555,-73.82919444444444,FÁTIMA,,CHL
9622e61d,-41.80925,-74.03575,GUABÚN,,CHL
962283d5,-41.89619444444445,-73.516,COÑIMO & HUEIHUE,,CHL
9622813f,-41.92597222222222,-73.5375,HUELDEN,,CHL
962291e5,-41.84805555555556,-73.73438888888889,HUICHA,,CHL
962281a1,-41.92202777777778,-73.50947222222223,LAMECURA,,CHL
962280b7,-41.965500000000006,-73.5483611111111,LINAO,,CHL
9622e58f,-41.84652777777778,-74.03594444444444,LOS CHONOS,,CHL
962283c9,-41.88227777777778,-73.52194444444444,MANAO,,CHL
9622ef91,-41.86563888888889,-74.0125,MAR BRAVA,,CHL
9622eea1,-41.82252777777778,-73.93947222222222,NAL,,CHL
9622edf1,-41.87544444444445,-73.92094444444444,PILLUCO,,CHL
9622fa85,-41.92919444444444,-74.03655555555555,PIÑIHUIL,,CHL
96228d71,-41.87386111111111,-73.80088888888889,PUDETO,,CHL
